NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0771982	0.0762143	0.0748502	0.0734764	0.0723228	0.071409	0.0706797	0.0700962	0.0696312	0.0692646	0.0689801	0.0687639	0.0686061	0.0685075	
N2	0.0243593	0.0133537	0.0112167	0.0116567	0.0139098	0.0184858	0.0258958	0.0184582	0.022963	0.025528	0.047114	0.0925047	0.210568	0.463987	
N3	0.00165257	0.00097385	0.00100337	0.00128646	0.00182094	0.00283127	0.00480362	0.00824427	0.0159226	0.0312539	0.0622258	0.123505	0.246398	0.498078	
N4	1.42261e-011	5.43391e-014	2.86997e-009	0.000106632	0.996039	0.00385085	3.72119e-006	1.62503e-009	3.10531e-013	2.55036e-017	7.58158e-022	1.0898e-029	2.29883e-029	4.84693e-029	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.00237284	0.00189184	0.00286838	0.00723547	0.0197009	0.0440345	0.078197	0.112072	0.137036	0.144924	0.13695	0.118721	0.0994744	0.0945222	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0158388	0.00825792	0.00683442	0.00737017	0.00910911	0.0121258	0.0166857	0.0128095	0.0176143	0.0250542	0.0504107	0.103755	0.226971	0.487163	
N7	0.0117072	0.00597529	0.00493982	0.00539743	0.00667065	0.00875207	0.0119135	0.0103245	0.0157108	0.0257957	0.0529071	0.109459	0.234184	0.496263	
N8	0.00701377	0.00354289	0.0029232	0.00308996	0.00366029	0.00477873	0.00688954	0.00923708	0.0163704	0.0303491	0.0596838	0.118721	0.240512	0.493228	
N9	0.00650125	0.00325239	0.00268641	0.00292211	0.00369775	0.00522387	0.00795172	0.0115818	0.0198018	0.0349452	0.0646584	0.122449	0.238278	0.476051	
N10	0.00644139	0.00317282	0.00265081	0.00301838	0.0040176	0.00587713	0.00911157	0.0131764	0.0219506	0.0374913	0.06719	0.123709	0.235781	0.466412	
N11	0.0048882	0.002388	0.00209063	0.00265167	0.00388563	0.00600933	0.00949667	0.0123404	0.0197537	0.0328066	0.0598737	0.114879	0.23388	0.495057	
N12	0.0034148	0.00176828	0.00198091	0.00315129	0.00492944	0.00697432	0.00914934	0.0107168	0.0160551	0.027759	0.0553007	0.115538	0.242314	0.500947	
N13	0.00308576	0.00167718	0.00214063	0.00362615	0.00552947	0.0072678	0.00879377	0.0099314	0.014839	0.0266609	0.0554496	0.118278	0.24571	0.497011	
N14	0.00155866	0.00219676	0.00617969	0.00889508	0.00696046	0.00416481	0.00287728	0.00353375	0.010045	0.0369386	0.106082	0.199484	0.269801	0.341282	
N15	0.00177838	0.00369329	0.0085927	0.00736184	0.00355486	0.00178331	0.0017366	0.00412253	0.0188096	0.0701666	0.156492	0.214008	0.23234	0.275561	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N16	0.00203805	0.00477707	0.00865844	0.00522503	0.00201133	0.00109762	0.00158742	0.00591484	0.0325797	0.108702	0.195121	0.215545	0.199733	0.217009	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	0.00155716	0.00228139	0.00631649	0.00883665	0.00670773	0.00392156	0.0027414	0.00350227	0.0104938	0.0388306	0.109388	0.20006	0.264797	0.340566	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N18	0.00165083	0.00324667	0.00805144	0.00804479	0.00445907	0.00222148	0.00176719	0.00351209	0.0159503	0.0628238	0.150617	0.21854	0.240192	0.278924	
N19	0.00165601	0.00629117	0.00866078	0.00347887	0.000927554	0.000338574	0.000589772	0.00630707	0.0672683	0.222132	0.297365	0.214721	0.111004	0.0592598	
N20	0.000472865	0.00739108	0.00240465	0.00021647	1.6751e-005	3.97755e-006	0.000146721	0.0133008	0.360158	0.442969	0.146663	0.0233508	0.00261621	0.000289682	
N21	4.49633e-005	0.00332607	0.000215716	3.35069e-006	8.33964e-008	5.99476e-008	3.35281e-005	0.0114895	0.73216	0.238308	0.0140736	0.000336243	8.70403e-006	3.85144e-007	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_australasiae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_superstitiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodromantis_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N22	0.00259092	0.00159503	0.00220379	0.00356617	0.00495873	0.0060603	0.00729423	0.00850063	0.0138578	0.026638	0.0571265	0.120611	0.246694	0.498303	
N23	0.00163181	0.00128796	0.00172836	0.00221615	0.00253834	0.00302525	0.00435175	0.00694392	0.014769	0.0318017	0.0670419	0.131931	0.251111	0.479621	
Choeradodis_rhombicollis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
Orthodera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N24	0.00137031	0.00188294	0.00365379	0.00386142	0.00287834	0.00211205	0.00215242	0.00422357	0.0157305	0.053888	0.127662	0.205596	0.25737	0.317619	
N25	0.00113852	0.00344296	0.00461027	0.00222261	0.000786528	0.000384396	0.00081841	0.00776541	0.0679088	0.20895	0.283499	0.218892	0.124287	0.0752942	
Hierodula_patellifera	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Statilia_maculata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Mantis_religiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N26	2.92041e-010	3.86779e-007	1.55762e-011	1.10457e-022	1.04569e-023	7.93573e-013	5.78256e-007	0.142717	0.85716	0.00012276	6.04337e-009	4.25998e-020	7.5187e-029	1.58536e-028	
Cheddikulama_straminea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Harpagomantis_tricolor	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Vates_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N27	0.00620683	0.003104	0.00264484	0.00306251	0.00410595	0.00604147	0.00950428	0.0137013	0.0228885	0.0388544	0.0689321	0.125027	0.235009	0.460918	
N28	0.00255442	0.00132894	0.00125281	0.00169167	0.00261401	0.00427409	0.00710986	0.00960028	0.0164361	0.0289854	0.0562028	0.113747	0.240562	0.51364	
Creobroter_laevicollis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N29	0.00109145	0.000652731	0.000810239	0.00128904	0.00201605	0.00307527	0.00474431	0.00690219	0.0127372	0.0256337	0.0554635	0.119354	0.250729	0.515501	
N30	0.000294657	0.000459642	0.00114768	0.00144614	0.00130404	0.00124359	0.00164177	0.00356735	0.0125775	0.0440169	0.11182	0.196276	0.267926	0.356279	
N31	2.38367e-005	0.000465919	0.000980272	0.000230855	3.49483e-005	1.04592e-005	6.70967e-005	0.00238549	0.0734921	0.4024	0.359939	0.128813	0.0263617	0.00479501	
Empusa_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Kongobatha_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Gongylus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Hestiasula_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Miomantis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Deiphobe_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N32	0.00502947	0.00253695	0.00206829	0.00222109	0.00279089	0.0040501	0.00662649	0.00895644	0.0163617	0.0302562	0.0595528	0.118307	0.241269	0.499973	
Didymocorypha_lanceolata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Schizocephala_bicornis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N33	0.00145472	0.000803729	0.000795972	0.00106856	0.00161755	0.00262178	0.0044907	0.00737298	0.0141787	0.0280096	0.0573223	0.118301	0.246501	0.515462	
N34	0.00126408	0.000807475	0.000960805	0.00140106	0.0021311	0.0033207	0.00535366	0.00879819	0.0160364	0.0307166	0.0610661	0.122488	0.246363	0.499292	
N35	0.00253858	0.00342497	0.00577776	0.00727118	0.00813681	0.00988999	0.0165786	0.0396158	0.0992831	0.179955	0.217335	0.185036	0.128118	0.0970398	
Antistia_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N36	0.000947133	0.00512991	0.0178059	0.0263486	0.0125164	0.0754651	0.309088	0.472479	0.0748849	0.00512087	0.000208088	5.79294e-006	1.19795e-007	2.24661e-009	
Callimantis_antillarum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
Iris_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N37	0.00135422	0.00110723	0.00152455	0.00203056	0.00254007	0.00333996	0.00505934	0.00888387	0.0181283	0.0375336	0.0745281	0.138713	0.249067	0.456191	
Dystacta_alticeps	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Ligaria_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
Humbertiella_similis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N38	0.000928407	0.000532607	0.000550415	0.000776451	0.00123773	0.00211364	0.00381631	0.00638255	0.0128863	0.0264024	0.0556906	0.117259	0.247984	0.523439	
Bolbe_pallida	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Cliomantis_cornuta	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N39	0.0368646	0.0228804	0.0205518	0.020726	0.022924	0.0292213	0.0424482	0.0299414	0.0369048	0.0313578	0.0470401	0.0721313	0.17442	0.412588	
N40	0.000578629	0.000356982	0.000401975	0.000601054	0.00100686	0.00180788	0.00342312	0.0062012	0.0127566	0.0264388	0.0558158	0.117597	0.248532	0.524482	
Oligonyx_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Thesprotia_graminis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Pseudomiopteryx_infuscata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
