NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0714698	0.0714631	0.0714536	0.0714438	0.0714354	0.0714287	0.0714233	0.071419	0.0714156	0.0714129	0.0714108	0.0714091	0.0714078	0.071407	
N2	0.0220527	0.0135017	0.0119259	0.0126031	0.015025	0.0199843	0.0284042	0.0214204	0.0263502	0.0275517	0.0479369	0.0901476	0.206247	0.456849	
N3	0.00110357	0.000685809	0.000700714	0.000946866	0.00144716	0.00238592	0.00419277	0.00681609	0.0134928	0.0272107	0.0568121	0.118373	0.247896	0.517936	
N4	8.36624e-011	7.84881e-013	1.74292e-008	0.000262597	0.992617	0.00710729	1.27019e-005	1.03623e-008	3.70639e-012	5.71449e-016	3.26619e-020	1.08582e-029	2.26635e-029	4.72815e-029	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.000102222	0.000116447	0.000210977	0.000412087	0.000817873	0.00164024	0.00331818	0.00669255	0.0137179	0.0281806	0.0581993	0.120268	0.249169	0.517155	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.00346857	0.00204084	0.001892	0.00230597	0.00315577	0.00457137	0.00694084	0.0081218	0.0142937	0.0266058	0.055441	0.115438	0.243927	0.511798	
N7	0.00134861	0.000826504	0.000825269	0.00108827	0.00162142	0.00260331	0.00446133	0.00695018	0.0135891	0.0271908	0.0567338	0.118138	0.247492	0.517132	
N8	0.000652057	0.000423842	0.000466223	0.000678876	0.00111773	0.00197951	0.0036984	0.00662817	0.0134159	0.0274112	0.0571443	0.118973	0.24859	0.518821	
N9	0.000204169	0.000166253	0.000240764	0.0004296	0.000821457	0.00162311	0.00326968	0.00650212	0.0134027	0.0276718	0.0575395	0.119612	0.249213	0.519304	
N10	0.000134332	0.000137852	0.000233655	0.000441273	0.000859257	0.00170275	0.00341484	0.00682096	0.0138944	0.0283841	0.0583797	0.120309	0.248912	0.516376	
N11	0.000103274	0.000115617	0.000206525	0.000402858	0.000804418	0.00162416	0.00329906	0.00664675	0.0136015	0.027897	0.0576697	0.119584	0.249007	0.519038	
N12	0.000100061	0.000114005	0.000205669	0.000403841	0.000809894	0.00163721	0.00332054	0.00667598	0.0136259	0.0279079	0.0576648	0.119576	0.248988	0.51897	
N13	0.000100331	0.000114755	0.000207425	0.000407938	0.000818651	0.00165333	0.00334526	0.00670842	0.0136583	0.0279321	0.0576751	0.119578	0.24897	0.51883	
N14	0.000111441	0.000128062	0.000237244	0.000479783	0.000962919	0.00188732	0.00364109	0.00697219	0.0137421	0.0277381	0.0573248	0.119474	0.249188	0.518113	
N15	0.000110732	0.00013018	0.000246782	0.000494684	0.000963842	0.00183641	0.00349378	0.00669637	0.0133824	0.0274374	0.0573291	0.119884	0.249736	0.518259	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N16	0.000112746	0.000136292	0.000265762	0.000522903	0.000973546	0.00178372	0.00332793	0.00639941	0.013051	0.0274254	0.0582605	0.122064	0.251456	0.514221	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N17	0.000131517	0.000156232	0.000316475	0.000657464	0.00124448	0.00220461	0.00383166	0.00682915	0.0131881	0.0271672	0.0579069	0.12232	0.252025	0.512022	
N18	0.000173805	0.000250373	0.000598534	0.0011771	0.00182382	0.00247969	0.00340532	0.00561749	0.0123126	0.030494	0.0711709	0.14473	0.262253	0.463514	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N19	0.000327393	0.0011741	0.00305722	0.00257955	0.00127654	0.000671312	0.000920259	0.00496005	0.0357355	0.138121	0.253613	0.254228	0.176185	0.127152	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N20	0.000389711	0.00149841	0.00328175	0.00216679	0.000888419	0.000496171	0.000977227	0.0068392	0.0508681	0.177018	0.276664	0.231314	0.140214	0.107384	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_australasiae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N21	0.000134658	0.000166992	0.000337722	0.00066905	0.00120182	0.00206194	0.00358425	0.00654053	0.0130599	0.0274631	0.0587007	0.122856	0.251294	0.511929	
Sphodromantis_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_superstitiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Orthodera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Choeradodis_rhombicollis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N22	9.0998e-005	0.000105385	0.000193486	0.000385176	0.000779511	0.00158595	0.00323536	0.00654477	0.0134397	0.0276775	0.0574349	0.119455	0.249195	0.519877	
Cheddikulama_straminea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N23	8.80783e-005	0.000104459	0.000197003	0.00039984	0.000811809	0.001636	0.00328589	0.00656156	0.0133712	0.0275236	0.057309	0.119581	0.249528	0.519602	
