NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0790798	0.0777915	0.0759893	0.0741699	0.0726447	0.0714368	0.070468	0.0696855	0.0690543	0.0685504	0.0681551	0.0678524	0.0676306	0.0674917	
N2	0.0247866	0.013079	0.0107573	0.0112182	0.0134388	0.0176273	0.0240559	0.0173972	0.0219962	0.026647	0.0501482	0.0984948	0.214803	0.45555	
N3	0.00446698	0.00231177	0.00203386	0.00245798	0.00337826	0.00493194	0.00752487	0.00860916	0.0152264	0.0281286	0.0575685	0.117546	0.243637	0.502179	
N4	1.80834e-011	7.1114e-014	3.41961e-009	0.000116471	0.995783	0.00409583	4.20847e-006	1.95266e-009	3.96776e-013	3.46454e-017	1.09679e-021	9.13536e-030	1.87791e-029	3.85817e-029	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.00166721	0.000920738	0.000903405	0.00119806	0.00179201	0.00288169	0.00492195	0.00770928	0.0148662	0.0291998	0.0594327	0.12086	0.247393	0.506253	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0125878	0.00631985	0.00518828	0.00555141	0.00656331	0.00819592	0.0108226	0.0107303	0.0171602	0.029487	0.0580699	0.115329	0.234988	0.479007	
N7	0.0112417	0.00567267	0.00465885	0.00487903	0.00561005	0.00692916	0.00929622	0.0109293	0.0181703	0.031982	0.0611869	0.118789	0.236153	0.474502	
N8	0.0115604	0.00573575	0.00465207	0.00479777	0.00552667	0.00697398	0.00960705	0.0126104	0.020741	0.0356991	0.0652373	0.121923	0.234296	0.46064	
N9	0.010898	0.0053772	0.00430272	0.00444159	0.00522619	0.00690239	0.0101692	0.0131833	0.0217279	0.0366248	0.0658854	0.121367	0.232704	0.46119	
N10	0.00977782	0.00488767	0.00405122	0.00450496	0.0058533	0.00837399	0.0125433	0.0167933	0.0264411	0.0423174	0.0715691	0.125234	0.229375	0.438278	
N11	0.0100834	0.0051858	0.00479076	0.00608818	0.00875514	0.0130275	0.0191889	0.0259406	0.0378182	0.0553862	0.0838797	0.1311	0.216016	0.382739	
N12	0.00627781	0.00334693	0.0037111	0.00564937	0.00848446	0.0117906	0.0154749	0.0169925	0.0232271	0.0343713	0.0592475	0.111408	0.227114	0.472905	
N13	0.00573424	0.00314082	0.00367635	0.00572764	0.00846825	0.0113539	0.014384	0.0154281	0.0211803	0.0322325	0.057939	0.112626	0.231421	0.476688	
N14	0.00422095	0.00262273	0.00378671	0.00622078	0.00840661	0.00975357	0.010837	0.0109998	0.0159151	0.027763	0.0574804	0.120383	0.244242	0.477369	
N15	0.00291281	0.00249788	0.00440963	0.00615008	0.00616107	0.00563355	0.00584878	0.0068652	0.01305	0.0293672	0.0684178	0.140168	0.256494	0.452024	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N16	0.00275262	0.00255054	0.00459544	0.00599126	0.00553324	0.00483359	0.0050815	0.00635019	0.0131309	0.0312773	0.0735692	0.146519	0.256926	0.44089	
N17	0.00254001	0.00264288	0.00459343	0.00521304	0.00429308	0.00363815	0.0041386	0.00598812	0.0143545	0.0363174	0.0831817	0.154477	0.254398	0.424224	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Vates_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N18	0.00184141	0.00277762	0.0060356	0.00715609	0.00527802	0.00314443	0.00219121	0.00349785	0.0154668	0.0594639	0.145283	0.226889	0.256702	0.264273	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
N19	0.00148851	0.00436457	0.00946363	0.00658067	0.00253223	0.000857163	0.000598633	0.00293871	0.0294574	0.139224	0.274703	0.268524	0.165382	0.0938847	
N20	0.00128634	0.00636934	0.00997358	0.00378344	0.000795786	0.000197599	0.000284763	0.00433709	0.0671685	0.267216	0.342571	0.194923	0.0719199	0.0291739	
