NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.000383359	0.000766978	0.00230721	0.00840592	0.0294149	0.0837937	0.176443	0.255874	0.240835	0.140599	0.0494571	0.0103382	0.00128178	9.48992e-005	4.24862e-006	1.16902e-007	2.01354e-009	2.21354e-011	1.58399e-013	7.71203e-018	4.3714e-019	2.05662e-020	8.10131e-022	2.6941e-023	7.62304e-025	1.84883e-026	3.87017e-028	7.03807e-030	1.11871e-031	1.56318e-033	1.93044e-035	2.11758e-037	2.07304e-039	1.8192e-041	1.43701e-043	1.02573e-045	6.64039e-048	3.91234e-050	2.10459e-052	1.03685e-054	4.69171e-057	1.95523e-059	7.52373e-062	2.68123e-064	9.97474e-067	
N2	0.000711583	0.0017393	0.00556032	0.0171754	0.045801	0.100543	0.17453	0.227591	0.211684	0.135322	0.0584117	0.0170226	0.00338185	0.000472529	4.75586e-005	5.33872e-006	6.0801e-007	2.59254e-007	3.46154e-008	1.28269e-008	1.15702e-009	2.8423e-010	1.69913e-011	2.76447e-012	1.10212e-013	1.19711e-014	3.2212e-016	2.37243e-017	4.36984e-019	2.24004e-020	2.86136e-022	1.05774e-023	9.50469e-026	2.66709e-027	1.70702e-029	3.82482e-031	1.9823e-033	5.37053e-035	2.41968e-037	6.77807e-039	6.62549e-041	3.48216e-042	3.62376e-044	1.98765e-045	1.17374e-046	
N3	0.00245665	0.00552318	0.0141281	0.0297756	0.0492805	0.071947	0.105912	0.149939	0.178645	0.166673	0.119043	0.0654027	0.0277476	0.00954727	0.00268525	0.000845666	0.000253557	0.000129324	4.10131e-005	1.86657e-005	4.3843e-006	1.41876e-006	2.34854e-007	5.37661e-008	6.28722e-009	1.03876e-009	8.66791e-011	1.0604e-011	6.40364e-013	5.9815e-014	2.6521e-015	1.9504e-016	6.50435e-018	3.9661e-019	1.02039e-020	5.40487e-022	1.23603e-023	7.14805e-025	1.54341e-026	8.80058e-028	2.56449e-029	1.89916e-030	8.18204e-032	6.95669e-033	7.15984e-034	
N4	4.73547e-006	2.87888e-005	0.000160171	0.000456775	0.000536668	0.000458398	0.000921295	0.0031356	0.0109664	0.0340544	0.0852211	0.164061	0.225514	0.221196	0.144853	0.0730878	0.0252686	0.00804036	0.00166187	0.00032934	3.91453e-005	4.52897e-006	3.13587e-007	2.1983e-008	9.41814e-010	4.27827e-011	1.20313e-012	3.75948e-014	7.30544e-016	1.65733e-017	2.31288e-019	3.96997e-021	4.15057e-023	5.68661e-025	4.60532e-027	5.21959e-029	3.53042e-031	3.63009e-033	2.15139e-035	2.04646e-037	1.31807e-039	1.44437e-041	1.3133e-043	1.70976e-045	2.60029e-047	
N5	1.00214e-006	7.36402e-006	5.48464e-005	0.000195186	0.000256846	0.000195158	0.000385745	0.00171927	0.00714962	0.0246435	0.0688831	0.150437	0.235376	0.245946	0.164321	0.0729823	0.0218113	0.00480026	0.00073926	8.62653e-005	6.8963e-006	4.25914e-007	1.78739e-008	6.57417e-010	1.53412e-011	5.22123e-013	7.57152e-015	4.08834e-016	4.20095e-018	2.4539e-019	1.8234e-021	8.23051e-023	4.53698e-025	1.54145e-026	6.419e-029	1.66256e-030	5.51112e-033	1.15373e-034	3.06503e-037	5.17601e-039	1.17746e-041	1.73935e-043	3.56914e-046	5.24837e-048	5.38374e-050	
N6	1.22283e-008	1.73313e-007	1.91486e-006	6.45537e-006	5.28641e-006	2.53107e-006	5.02522e-006	5.48903e-005	0.000684034	0.0060939	0.0358827	0.130535	0.271946	0.30559	0.180534	0.0572642	0.0102142	0.00109975	7.5269e-005	3.55031e-006	1.15894e-007	3.14102e-009	6.05864e-011	1.77144e-012	2.98648e-014	1.23085e-015	1.68978e-017	5.62632e-019	5.57517e-021	1.33729e-022	9.55555e-025	1.65611e-026	8.62372e-029	1.09365e-030	4.21018e-033	4.10745e-035	1.77031e-037	6.52781e-039	1.36373e-040	6.78521e-042	9.15517e-044	2.8197e-045	2.6072e-047	6.75091e-049	1.71367e-050	
N7	1.04456e-010	1.88309e-009	2.64365e-008	1.28996e-007	1.70483e-007	9.87121e-008	1.21277e-007	1.57521e-006	4.51008e-005	0.000891944	0.01038	0.0663867	0.21828	0.346823	0.255081	0.0866111	0.0142269	0.00121228	5.75245e-005	1.64227e-006	3.02361e-008	5.65375e-010	1.09326e-011	6.35753e-013	1.31536e-014	5.78519e-016	7.67303e-018	2.11549e-019	1.83197e-021	3.28224e-023	1.90128e-025	2.28162e-027	9.01983e-030	7.44491e-032	2.04989e-034	1.19739e-036	2.34572e-039	1.00283e-041	1.42668e-044	4.62956e-047	4.88019e-050	1.25445e-052	1.11365e-055	3.44252e-058	1.46936e-060	
N8	3.33777e-013	1.09757e-011	3.6129e-010	5.85043e-009	1.75821e-008	1.11129e-008	4.11955e-009	1.33241e-008	7.53185e-007	3.74582e-005	0.00107707	0.0162725	0.116454	0.346956	0.369829	0.130546	0.0177118	0.0010803	3.35496e-005	5.85419e-007	6.21104e-009	4.8982e-011	3.73103e-013	1.09068e-014	1.53388e-016	4.85432e-018	4.55179e-020	8.85634e-022	5.44271e-024	6.75282e-026	2.76725e-028	2.26429e-030	6.28164e-033	3.48455e-035	6.6596e-038	2.57476e-040	3.45633e-043	9.63051e-046	9.25237e-049	1.93394e-051	1.354e-054	2.22699e-057	1.26553e-060	2.38647e-063	5.96377e-066	
N9	4.75051e-020	6.23072e-017	5.90667e-014	1.30679e-011	2.79938e-011	1.25839e-012	2.46062e-014	3.33672e-014	3.35662e-011	2.28887e-008	7.30091e-006	0.000915906	0.0361041	0.331759	0.51215	0.114225	0.00478518	5.32808e-005	2.08454e-007	3.49969e-010	2.90471e-013	1.35555e-016	4.21508e-020	4.54815e-023	1.19074e-025	4.58938e-026	5.24867e-027	2.07007e-027	1.81596e-028	5.29842e-029	3.50448e-030	7.64402e-031	3.76719e-032	6.15388e-033	2.26231e-034	2.76079e-035	7.68597e-037	7.05194e-038	1.51652e-039	1.07505e-040	1.81404e-042	1.03849e-043	1.43808e-045	8.35033e-047	5.28135e-048	
