NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	1.97703e-017	2.58112e-018	1.95271e-013	9.04167e-010	1.45469e-006	0.000623927	0.0526925	0.550754	0.372906	0.022356	0.000659743	5.64858e-006	5.21287e-009	8.20337e-013	1.24675e-018	7.26439e-021	3.54117e-023	1.49642e-025	5.51532e-028	1.77042e-030	4.94209e-033	1.19953e-035	2.53479e-038	4.67544e-041	7.55399e-044	1.07346e-046	1.34756e-049	1.50104e-052	1.49001e-055	1.32351e-058	1.05623e-061	7.61044e-065	5.00881e-068	3.14412e-071	2.13494e-074	1.79397e-077	1.64628e-080	1.28971e-083	8.1402e-087	
N2	8.3725e-013	2.1037e-012	1.04094e-009	3.67268e-007	5.96714e-005	0.00406815	0.0976429	0.567202	0.32668	0.0043255	2.05322e-005	6.45572e-008	2.14466e-010	3.77202e-013	2.77648e-016	9.88717e-020	3.84135e-023	2.90651e-024	1.17943e-026	7.90783e-028	1.93964e-030	6.74105e-032	1.05736e-034	1.99293e-036	1.82066e-039	1.96282e-041	7.18881e-045	4.83318e-047	4.53029e-051	1.65532e-053	7.15223e-058	1.24912e-060	3.87531e-065	4.83351e-068	1.00273e-072	6.43349e-076	9.73253e-081	6.47529e-084	1.42733e-086	
N3	1.39155e-018	1.30913e-017	3.16359e-014	1.66025e-010	3.36865e-007	0.000201864	0.0230593	0.420841	0.551752	0.00414025	5.43972e-006	2.41445e-009	5.24785e-013	4.83126e-016	6.39612e-019	1.23944e-020	9.28903e-024	9.34029e-026	3.39685e-029	1.97614e-031	3.48351e-035	1.26456e-037	1.06814e-041	2.50702e-044	9.953e-049	1.49546e-051	2.78872e-056	2.54457e-059	2.793e-064	1.42025e-067	1.5527e-072	5.08737e-076	4.48248e-081	1.00168e-084	6.28904e-090	1.17443e-093	2.85192e-097	9.57528e-100	2.82854e-102	
N4	2.39219e-022	1.39873e-023	7.55414e-020	2.47155e-015	3.87755e-011	2.35648e-007	0.000387254	0.090503	0.903927	0.00517808	4.21369e-006	1.01758e-009	1.01574e-013	5.21498e-018	3.01046e-022	2.6266e-024	1.54769e-027	1.25366e-029	4.53986e-033	1.94022e-035	4.53569e-039	1.06295e-041	1.49243e-045	1.99652e-048	1.24851e-052	1.03034e-055	2.15393e-060	1.04832e-063	7.33265e-069	1.29971e-072	5.113e-078	3.07733e-082	7.21828e-088	2.84433e-092	1.24084e-097	5.41981e-100	5.86647e-102	6.07572e-103	7.38577e-104	
N5	8.65402e-027	1.78034e-028	4.80717e-025	6.9624e-020	5.4173e-015	1.94274e-010	2.5015e-006	0.00705661	0.989632	0.00330772	1.24352e-006	1.27767e-010	5.22025e-015	1.04232e-019	1.16015e-024	6.32175e-029	1.85745e-032	1.66291e-034	3.37079e-038	1.60323e-040	2.10976e-044	5.45334e-047	4.75932e-051	6.65597e-054	3.52327e-058	2.66284e-061	8.10996e-066	2.39181e-066	2.36718e-065	9.13414e-061	1.22687e-058	2.72517e-055	5.47273e-054	5.79603e-052	1.75733e-053	1.73939e-053	5.88347e-054	1.44284e-052	2.87829e-051	
N6	2.08411e-033	6.4331e-036	1.5766e-031	2.21881e-025	1.63296e-019	5.62358e-014	7.48805e-009	0.000265811	0.999173	0.000560964	3.31266e-008	5.17225e-013	3.11713e-018	8.82107e-024	1.31392e-029	1.28531e-035	7.73082e-041	8.35797e-044	1.54556e-048	8.90667e-050	1.70373e-044	1.32356e-038	1.41496e-038	3.63115e-037	3.67673e-037	7.37022e-036	6.95132e-036	1.03335e-034	5.39651e-035	6.3596e-034	3.05844e-035	4.18557e-035	1.48847e-036	1.49738e-036	4.00667e-038	3.91218e-038	9.4501e-039	2.24622e-037	4.43749e-036	
N7	1.02833e-033	2.61454e-034	1.4447e-029	8.92339e-024	2.98513e-018	4.79106e-013	3.03222e-008	0.000523272	0.998593	0.000883843	9.10517e-008	2.61937e-012	3.01752e-017	1.68799e-022	5.15689e-028	9.37474e-034	4.45266e-039	2.50561e-040	6.491e-044	2.53492e-045	4.41917e-049	9.73699e-051	1.20517e-054	1.54153e-056	1.40172e-060	1.04438e-062	6.89844e-067	2.95975e-069	1.07999e-073	2.7573e-076	1.19088e-082	7.82163e-087	2.14771e-093	6.87754e-098	1.15052e-104	2.68811e-109	7.15983e-115	1.45764e-117	2.26876e-120	
N8	1.72265e-028	4.8101e-028	1.17425e-023	9.97728e-019	4.5222e-014	9.25378e-010	6.41733e-006	0.00833222	0.988643	0.00301703	1.22681e-006	1.50056e-010	7.77697e-015	2.06358e-019	3.15976e-024	3.21377e-029	1.29472e-033	2.74978e-035	1.0466e-038	1.50022e-040	3.89114e-044	3.33486e-046	6.19544e-050	3.21744e-052	4.4316e-056	1.37876e-058	1.44293e-062	4.07442e-065	3.3886e-067	3.31765e-066	7.19284e-067	6.76506e-066	1.53184e-066	1.68481e-065	4.25659e-067	4.2117e-067	1.47443e-067	3.93989e-066	8.42563e-065	
N9	2.07849e-032	1.19311e-034	2.57322e-030	2.16453e-024	9.81429e-019	2.12517e-013	1.79975e-008	0.000409042	0.9989	0.000691056	5.34323e-008	1.13361e-012	9.55801e-018	3.90231e-023	8.69372e-029	1.44181e-034	2.21106e-039	4.80375e-042	1.83093e-046	2.02087e-047	7.83364e-047	2.19812e-045	1.50306e-047	2.29967e-048	1.19984e-050	1.15642e-051	1.82129e-053	2.22163e-052	7.19645e-052	7.00109e-047	1.71826e-044	7.58238e-041	3.46895e-039	1.24565e-036	3.11444e-038	3.05386e-038	7.02724e-039	1.82478e-037	3.9256e-036	
