NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	3.17228e-017	6.46929e-014	9.29854e-011	1.2094e-007	5.25798e-005	0.00614979	0.152029	0.575331	0.247012	0.0187013	0.000710614	1.29966e-005	5.84154e-008	7.04422e-011	3.447e-017	5.2463e-019	6.03819e-021	5.47586e-023	4.00809e-025	2.40632e-027	1.2003e-029	5.03227e-032	1.79241e-034	5.47814e-037	1.44985e-039	1.86401e-041	2.09927e-042	6.63193e-043	3.74945e-043	1.65545e-043	4.7401e-044	8.55788e-045	9.92092e-046	8.11462e-047	5.48131e-048	3.41964e-049	2.02443e-050	1.15062e-051	6.5385e-053	
N2	4.54726e-012	8.64235e-011	2.02978e-008	3.85817e-006	0.000361412	0.0142208	0.187189	0.551796	0.226563	0.0188814	0.000958275	2.58421e-005	2.08823e-007	5.69387e-010	9.28655e-013	1.51857e-015	2.38823e-017	3.25366e-017	1.08136e-018	9.27226e-019	2.22859e-020	1.20433e-020	1.89632e-022	6.83616e-023	5.42884e-025	1.40835e-025	3.93059e-028	7.40603e-029	6.61279e-032	6.92067e-033	3.41607e-036	1.64208e-037	7.39414e-041	3.48384e-042	2.48922e-045	9.18003e-047	4.57687e-050	2.96943e-051	3.66622e-052	
N3	1.47531e-010	4.91016e-010	1.02156e-007	1.47127e-005	0.000943834	0.0248652	0.230246	0.544642	0.192745	0.00630038	0.00023506	8.34425e-006	9.29568e-008	3.39774e-010	4.96693e-013	3.68412e-016	8.36e-019	5.55355e-020	1.05261e-021	4.02481e-023	4.4991e-025	9.49098e-027	5.83097e-029	7.35398e-031	2.06351e-033	1.66536e-035	1.57076e-038	8.24799e-041	2.35187e-044	6.32809e-047	9.24602e-051	1.12063e-053	1.31183e-057	1.5165e-060	1.80813e-064	1.92617e-067	3.2398e-071	9.73844e-074	2.43325e-076	
N4	2.23553e-018	3.05134e-017	8.88051e-014	3.91536e-010	6.14735e-007	0.000243448	0.0219942	0.427317	0.547051	0.00338898	4.7253e-006	3.35894e-009	1.33802e-012	8.96822e-016	6.02819e-019	4.1708e-021	5.63881e-024	1.13677e-025	2.02928e-028	2.208e-030	1.51478e-033	7.27764e-036	1.86135e-039	4.20643e-042	4.23259e-046	4.6801e-049	2.5541e-053	2.56975e-053	1.3214e-053	3.4845e-053	6.2968e-055	5.26727e-056	2.0185e-058	4.03886e-060	3.65256e-063	5.43856e-065	5.59097e-067	4.10935e-068	2.36288e-069	
N5	2.01439e-023	2.04608e-024	1.62583e-020	7.6336e-016	1.64419e-011	1.30222e-007	0.000265381	0.0778913	0.918078	0.0037636	1.99419e-006	2.99548e-010	1.8109e-014	5.58788e-019	2.19978e-023	1.22746e-025	4.06183e-029	1.79131e-031	3.51703e-035	7.87479e-038	9.40243e-042	1.11452e-044	7.1108e-049	4.74713e-052	1.25463e-056	2.67793e-059	4.60575e-062	2.91809e-063	4.73092e-064	1.05231e-062	3.53957e-063	1.06056e-062	5.90687e-064	1.55757e-064	4.80091e-068	5.0967e-070	1.57977e-071	6.5411e-072	2.27514e-072	
N6	4.15382e-025	6.05627e-026	2.06433e-022	1.27961e-017	4.18831e-013	6.09351e-009	2.98806e-005	0.0281488	0.966071	0.00574669	4.1254e-006	8.28399e-010	6.67008e-014	2.63175e-018	5.78618e-023	9.21844e-027	9.72699e-030	5.33901e-031	3.81906e-034	1.13342e-035	5.42106e-039	9.05016e-041	2.89471e-044	2.79718e-046	5.05574e-050	2.99966e-052	1.8481e-056	7.37474e-059	6.53742e-064	1.2998e-066	4.04011e-072	8.36556e-076	1.70691e-081	1.78814e-085	2.56893e-091	2.67998e-095	8.44459e-100	8.50332e-102	7.77278e-104	
N7	3.26973e-027	9.78901e-029	8.91078e-025	9.01509e-020	4.95141e-015	1.29838e-010	1.33251e-006	0.00364548	0.992763	0.00358872	1.7059e-006	2.40489e-010	1.40386e-014	4.0544e-019	6.45803e-024	8.27515e-029	8.35106e-033	6.99956e-035	1.29946e-038	1.2431e-040	1.82415e-038	2.02701e-035	8.16679e-037	5.91525e-037	2.04683e-038	1.00679e-038	2.68943e-040	8.69968e-041	7.915e-043	1.85223e-043	2.87971e-046	9.40973e-048	9.88272e-051	2.17978e-052	1.59169e-055	3.13786e-057	1.50159e-059	5.47638e-060	1.6663e-060	
N8	1.5025e-037	5.69166e-039	7.35735e-035	7.96877e-028	3.8238e-021	4.86303e-015	1.85953e-009	0.000160545	0.99943	0.000409856	1.11462e-008	6.539e-014	1.27615e-019	8.50804e-026	1.97661e-032	3.90508e-039	4.72193e-043	3.65704e-043	3.07931e-045	2.14164e-045	1.41205e-047	6.42665e-048	3.24684e-050	9.6751e-051	3.37626e-053	7.39905e-054	4.09629e-055	1.20388e-052	7.433e-050	7.90183e-045	2.08714e-043	9.1507e-040	4.04106e-039	4.70953e-037	5.79698e-039	7.78552e-039	1.55892e-040	6.65633e-039	4.18017e-037	
N9	2.27786e-032	1.12976e-032	1.27041e-027	4.01667e-022	6.94988e-017	5.73625e-012	1.80775e-007	0.00143062	0.997579	0.000989741	1.23626e-007	4.56085e-012	7.04489e-017	5.50162e-022	2.44084e-027	6.77735e-033	4.95155e-038	9.04459e-040	1.66114e-043	2.17419e-045	2.6025e-049	1.91822e-051	1.54989e-055	6.42935e-058	3.55998e-062	8.05252e-065	3.14625e-069	3.37205e-068	9.71911e-066	3.90252e-062	6.45141e-062	1.60069e-060	1.96944e-062	1.88207e-063	1.74369e-067	1.19414e-069	2.0426e-072	6.34121e-073	1.45908e-073	
