NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.000299671	0.000709254	0.00335549	0.0186523	0.0734773	0.187259	0.303164	0.273776	0.116614	0.0210839	0.00156021	4.75947e-005	6.17372e-007	3.55662e-009	9.55985e-012	2.86436e-017	7.47742e-019	1.43662e-020	2.0773e-022	2.30751e-024	2.00629e-026	1.38869e-028	7.76997e-031	3.56302e-033	1.35581e-035	4.32942e-038	1.17197e-040	2.71423e-043	5.42299e-046	9.41867e-049	1.43187e-051	1.91746e-054	2.27499e-057	2.40424e-060	2.27432e-063	1.93449e-066	1.48574e-069	1.03434e-072	6.55087e-076	3.78703e-079	2.00456e-082	9.74378e-086	4.36119e-089	1.8021e-092	7.22618e-096	
N2	0.000367496	0.00128249	0.00669544	0.0294869	0.0891373	0.187189	0.276023	0.25238	0.12314	0.0302125	0.00381147	0.000263019	1.05981e-005	6.72325e-007	4.07719e-008	3.03876e-008	1.36306e-009	6.24009e-010	1.4734e-011	3.80391e-012	4.85591e-014	6.95178e-015	5.03618e-017	3.85191e-018	1.69414e-020	6.84493e-022	1.92876e-024	4.34577e-026	8.04247e-029	1.13412e-030	1.38928e-033	1.39442e-035	1.35081e-038	2.87927e-040	2.30256e-043	4.24519e-045	1.82954e-047	1.0518e-048	6.4794e-052	8.13433e-054	2.456e-056	9.97785e-058	5.62957e-061	9.79861e-063	2.92031e-064	
N3	0.00112433	0.00529127	0.0232213	0.060812	0.0901113	0.105874	0.150819	0.200314	0.186338	0.114152	0.0460677	0.0126836	0.00244778	0.000545895	0.000117966	6.27384e-005	1.19456e-005	4.13149e-006	4.45775e-007	8.58498e-008	5.31822e-009	5.95712e-010	2.2117e-011	1.53244e-012	3.57531e-014	1.65856e-015	2.54961e-017	8.6256e-019	9.18804e-021	2.48409e-022	1.92254e-024	4.49514e-026	3.12578e-028	1.0006e-029	6.94693e-032	2.23111e-033	2.66863e-035	1.20657e-036	7.82706e-039	1.9444e-040	1.80989e-042	5.96081e-044	4.27896e-046	1.26663e-047	4.67449e-049	
N4	7.76095e-005	0.000404889	0.00202052	0.00572605	0.00885563	0.0119579	0.0227621	0.0514605	0.102701	0.157606	0.178109	0.157256	0.104341	0.0827214	0.0470124	0.0430056	0.0150742	0.00735115	0.0012345	0.000293952	2.52032e-005	3.25219e-006	1.57481e-007	1.22643e-008	3.6466e-010	1.87437e-011	3.62107e-013	1.31128e-014	1.74032e-016	4.89018e-018	4.64144e-020	1.06728e-021	9.14155e-024	2.55755e-025	1.88001e-027	4.35205e-029	4.16251e-031	1.2634e-032	8.08393e-035	1.55376e-036	1.27538e-038	3.27517e-040	2.4256e-042	5.99963e-044	1.88498e-045	
N5	1.42991e-005	0.000133448	0.00122239	0.00478485	0.00537421	0.0028838	0.0040231	0.0166402	0.0537158	0.116577	0.174096	0.196214	0.179291	0.132907	0.073411	0.0295913	0.00765442	0.00131744	0.000138282	1.00859e-005	4.6209e-007	1.73114e-008	4.08872e-010	1.14624e-011	1.78612e-013	4.90054e-015	5.57359e-017	1.24581e-018	1.00575e-020	1.65084e-022	9.65842e-025	1.20231e-026	5.53294e-029	5.72783e-031	2.19866e-033	1.94191e-035	6.62491e-038	5.08412e-040	1.40733e-042	8.43089e-045	1.94072e-047	9.82221e-050	2.03041e-052	1.04324e-054	5.48846e-057	
N6	8.16972e-008	2.26205e-006	4.19617e-005	0.000174544	8.7333e-005	1.44897e-005	1.13411e-005	0.000142801	0.00202549	0.0172031	0.0827753	0.220585	0.316819	0.243858	0.0942656	0.0198246	0.00202832	0.000136242	4.34955e-006	1.45079e-007	1.98645e-009	5.25741e-011	4.065e-013	7.74993e-015	3.632e-017	4.4432e-019	1.34008e-021	1.10022e-023	2.30756e-026	1.38513e-028	2.18996e-031	1.03944e-033	1.33768e-036	5.33895e-039	5.7403e-042	1.91567e-044	1.75439e-047	4.99667e-050	3.6578e-053	8.18339e-056	5.02726e-059	9.96495e-062	5.22608e-065	1.13348e-067	2.97793e-070	
N7	1.2971e-009	4.40479e-008	9.13194e-007	4.13628e-006	2.01395e-006	2.90451e-007	1.37857e-007	1.6651e-006	6.05835e-005	0.00142076	0.0176702	0.108541	0.3057	0.364275	0.169556	0.0303711	0.00230925	8.50541e-005	1.66745e-006	2.45795e-008	2.91248e-010	1.38527e-011	1.83988e-013	7.79836e-015	5.98625e-017	1.4765e-018	6.77836e-021	1.02507e-022	2.98322e-025	2.90447e-027	5.63232e-030	3.6818e-032	4.97134e-035	2.27262e-037	2.20076e-040	7.22793e-043	5.15873e-046	1.26523e-048	6.74607e-052	1.24591e-054	5.02575e-058	7.43665e-061	2.99446e-064	8.94674e-067	4.58891e-069	
N8	1.44955e-013	1.48988e-011	9.91765e-010	1.92325e-008	1.60739e-008	1.96708e-009	1.44795e-010	1.25389e-010	1.75635e-008	2.37906e-006	0.000171866	0.00591204	0.0837817	0.396523	0.442977	0.0676991	0.00288569	4.74976e-005	3.67016e-007	1.53694e-009	3.94285e-012	1.3317e-014	5.41323e-017	6.90878e-019	2.52022e-021	1.96479e-023	4.43345e-026	2.03499e-028	2.90561e-031	8.22658e-034	7.57193e-037	1.36892e-039	8.28408e-043	9.85955e-046	4.01185e-049	3.26365e-052	9.13244e-056	5.34426e-059	1.0505e-062	4.68025e-066	6.6154e-070	2.40071e-073	3.36684e-077	2.35581e-080	2.42085e-083	
N9	1.26779e-020	3.69613e-017	5.37847e-014	1.75816e-011	5.44081e-012	3.18235e-014	2.56031e-016	1.8237e-017	3.74648e-014	1.01149e-010	1.29013e-007	6.51084e-005	0.00995088	0.29231	0.666606	0.0308809	0.000186715	2.9631e-007	1.7505e-010	4.74381e-014	6.77279e-018	6.06748e-022	5.44408e-026	8.04065e-029	2.41523e-032	3.90807e-035	6.89074e-039	6.94964e-042	3.93252e-043	3.95429e-044	3.84818e-046	2.22085e-047	1.44892e-049	5.88178e-051	2.72537e-053	3.79809e-054	4.61965e-055	1.75646e-055	3.22594e-057	8.7666e-059	1.69928e-061	1.58758e-063	2.28378e-066	2.75242e-068	7.20567e-070	
