NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	2.75678e-005	6.86911e-005	0.000272759	0.00127967	0.00588246	0.0232312	0.0716531	0.160296	0.245622	0.247456	0.159657	0.0650058	0.0166014	0.00265991	0.000268683	1.72537e-005	7.12069e-007	1.91287e-008	3.39187e-010	4.02892e-012	5.07403e-017	3.78963e-018	2.3697e-019	1.24978e-020	5.59901e-022	2.14533e-023	7.07657e-025	2.02209e-026	5.03486e-028	1.09853e-029	2.11137e-031	3.59259e-033	5.43726e-035	7.35198e-037	8.91849e-039	9.74426e-041	9.6247e-043	8.62433e-045	7.03392e-047	5.23791e-049	3.57181e-051	2.23665e-053	1.28956e-055	6.86843e-058	3.89547e-060	
N2	6.51181e-005	0.000196388	0.000780358	0.00300275	0.0103216	0.0307089	0.0759209	0.147641	0.214484	0.224434	0.165753	0.0857831	0.0311672	0.00802606	0.00148174	0.000206366	2.25296e-005	4.15061e-006	7.1355e-007	3.70716e-007	5.88007e-008	2.30264e-008	2.52482e-009	6.76495e-010	5.11502e-011	9.45746e-012	4.97733e-013	6.43888e-014	2.38771e-015	2.20257e-016	5.82798e-018	3.93066e-019	7.50953e-021	3.82104e-022	5.32607e-024	2.11596e-025	2.18941e-027	7.22992e-029	5.66224e-031	1.65596e-032	1.38672e-034	7.49698e-036	1.9319e-037	1.99299e-038	2.30574e-039	
N3	0.000267504	0.000789419	0.00263473	0.00699883	0.01451	0.0269769	0.051646	0.0960751	0.15213	0.191222	0.186136	0.139272	0.0798599	0.0352544	0.0119959	0.00327274	0.000722781	0.00017402	4.00982e-005	1.58643e-005	3.94849e-006	1.43603e-006	2.70925e-007	7.21755e-008	9.9487e-009	1.94877e-009	1.98417e-010	2.92547e-011	2.23236e-012	2.54211e-013	1.47494e-014	1.33149e-015	5.95987e-017	4.38305e-018	1.53319e-019	9.42113e-021	2.62733e-022	1.40797e-023	3.2011e-025	1.56414e-026	3.52723e-028	2.28849e-029	1.2055e-030	1.40254e-031	2.10472e-032	
N4	7.49092e-006	2.90289e-005	0.000131686	0.000464742	0.00112853	0.0022681	0.0055787	0.0156774	0.039337	0.0816014	0.136792	0.183183	0.191894	0.157375	0.0987078	0.0509187	0.0206617	0.0090276	0.00313562	0.0014594	0.000420495	0.000156765	3.26028e-005	8.78197e-006	1.31344e-006	2.59919e-007	2.8655e-008	4.30424e-009	3.60525e-010	4.27679e-011	2.81515e-012	2.74855e-013	1.47173e-014	1.2266e-015	5.39501e-017	3.85356e-018	1.40121e-019	8.83551e-021	2.63262e-022	1.4643e-023	4.23364e-025	2.75589e-026	1.28531e-027	1.20684e-028	1.44509e-029	
N5	3.85298e-006	1.18152e-005	4.54088e-005	0.000147392	0.000401701	0.00116438	0.00382663	0.0118551	0.0310866	0.0674091	0.119654	0.17162	0.194659	0.172569	0.1175	0.0635639	0.0271854	0.0111329	0.00381578	0.00164165	0.000456477	0.000194126	3.59899e-005	1.58548e-005	1.83747e-006	9.72895e-007	7.42094e-008	4.60841e-008	2.64603e-009	1.66709e-009	8.05913e-011	4.70433e-011	2.02418e-012	1.05637e-012	4.00802e-014	1.78697e-014	5.89442e-016	2.25155e-016	6.30354e-018	2.01726e-018	5.1334e-020	1.59847e-020	3.81705e-022	1.28124e-022	3.24886e-023	
N6	2.5159e-007	1.33976e-006	7.38609e-006	2.48233e-005	5.22347e-005	0.000128355	0.000552242	0.00254049	0.00992709	0.0315738	0.0792292	0.151377	0.213466	0.218115	0.160451	0.085689	0.0337659	0.0101473	0.00239543	0.000468163	7.61649e-005	1.08722e-005	1.27883e-006	1.35761e-007	1.14553e-008	9.18503e-010	5.64671e-011	3.48584e-012	1.58231e-013	7.50613e-015	2.5358e-016	9.20286e-018	2.34286e-019	6.50739e-021	1.26324e-022	2.69286e-024	4.02912e-026	6.65736e-028	7.8028e-030	1.03012e-031	1.01414e-033	1.21926e-035	1.31388e-037	1.81299e-039	2.91497e-041	
N7	2.97834e-008	1.41551e-007	7.24102e-007	2.32679e-006	5.58759e-006	1.86831e-005	0.000110636	0.000769233	0.00453127	0.0201389	0.0645273	0.144924	0.22397	0.236676	0.172284	0.0882169	0.0326505	0.00897494	0.0018613	0.000296524	3.62966e-005	3.61458e-006	2.79882e-007	2.26761e-008	1.33252e-009	1.47223e-010	7.49821e-012	9.09946e-013	3.50732e-014	3.28381e-015	9.18787e-017	6.28745e-018	1.29106e-019	6.53321e-021	1.0017e-022	3.81899e-024	4.45008e-026	1.30368e-027	1.17454e-029	2.69729e-031	1.91595e-033	3.54459e-035	2.1783e-037	4.00262e-039	6.91005e-041	
N8	8.7874e-011	1.8584e-009	3.31737e-008	2.10208e-007	3.17701e-007	2.01217e-007	3.78657e-007	5.5517e-006	0.000109422	0.00147681	0.0125669	0.0643939	0.189742	0.307743	0.266136	0.122268	0.030722	0.00442754	0.000384683	2.12161e-005	7.74263e-007	2.00173e-008	3.80888e-010	6.72911e-012	1.05791e-013	2.218e-015	3.35579e-017	6.00357e-019	6.58599e-021	8.16974e-023	6.26648e-025	5.44362e-027	2.98572e-029	1.87562e-031	7.53439e-034	3.52842e-036	1.06047e-038	3.8069e-041	8.73044e-044	2.469e-046	4.44092e-049	1.04166e-051	1.69397e-054	4.2319e-057	1.14723e-059	
N9	3.71566e-013	1.25854e-011	3.72486e-010	4.5048e-009	1.0738e-008	7.15008e-009	5.07467e-009	6.22802e-008	3.15757e-006	0.000109269	0.00221008	0.0242558	0.132908	0.330366	0.340242	0.14182	0.0257289	0.00225021	0.000104101	2.75466e-006	4.44575e-008	4.78107e-010	3.77106e-012	5.59538e-014	7.57546e-016	2.79034e-017	3.01917e-019	7.36454e-021	5.22483e-023	8.28613e-025	3.95748e-027	4.22909e-029	1.39387e-031	1.03365e-033	2.40378e-036	1.26953e-038	2.12613e-041	8.20419e-044	1.00789e-046	2.9192e-049	2.67449e-052	5.99536e-055	4.31126e-058	8.9156e-061	1.65502e-063	
N10	7.07652e-018	2.00619e-015	4.10161e-013	1.70847e-011	4.32235e-011	1.0032e-011	2.08717e-012	1.2894e-010	3.04789e-008	4.14691e-006	0.000275636	0.0080166	0.0902254	0.344834	0.401754	0.138862	0.0153946	0.000622681	1.04804e-005	8.24263e-008	3.33834e-010	7.64887e-013	1.10279e-015	3.41675e-018	1.04183e-020	1.48254e-022	3.13906e-025	2.60714e-027	3.1778e-030	1.78108e-032	1.39925e-034	3.35217e-035	1.47616e-036	6.1869e-037	1.80645e-037	2.81044e-037	4.84096e-038	2.4413e-038	1.25647e-039	1.87631e-040	3.52949e-042	2.58343e-043	3.27297e-045	2.00589e-046	7.65742e-048	
