NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0506249	0.09458	0.24431	0.362692	0.209105	0.036398	0.00222788	6.1334e-005	9.42131e-007	9.04195e-009	5.1138e-011	1.58497e-013	4.03819e-018	1.84183e-019	
N2	0.0606802	0.157262	0.312965	0.310538	0.13858	0.0179007	0.00202378	4.38584e-005	6.48411e-006	1.08382e-007	1.6148e-008	3.17526e-010	4.53706e-011	3.08013e-012	
N3	0.17471	0.075688	0.0872994	0.213375	0.21131	0.0990237	0.106504	0.0200036	0.010898	0.000949633	0.000227733	8.75808e-006	1.63055e-006	2.92692e-007	
N4	9.73167e-032	6.50271e-032	7.12421e-013	1.6613e-006	0.999982	1.64562e-005	8.95189e-011	5.73167e-032	8.43271e-032	7.57527e-032	1.43016e-031	2.3774e-031	5.87661e-031	1.39721e-030	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.0738157	0.0330742	0.0808038	0.258232	0.226258	0.148522	0.146507	0.0206922	0.0107636	0.000823328	0.000422891	3.65981e-005	3.14853e-005	1.71334e-005	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0367574	0.178772	0.476557	0.257516	0.0467456	0.00335646	0.000290523	4.61076e-006	1.01787e-006	7.39659e-008	6.28772e-008	2.98771e-009	1.68896e-009	3.29175e-010	
N7	0.0169107	0.242523	0.62127	0.114089	0.00511691	8.37556e-005	4.95512e-006	2.96922e-007	8.49712e-007	1.2952e-007	1.7628e-008	1.17559e-010	2.25752e-012	1.69026e-014	
N8	0.0172375	0.249607	0.617869	0.110358	0.00484755	7.4737e-005	4.52804e-006	2.82341e-007	8.72185e-007	1.26733e-007	1.38111e-008	6.40518e-011	8.3892e-013	4.75493e-015	
N9	0.0168496	0.260409	0.622173	0.0974125	0.00311174	3.86998e-005	3.79966e-006	2.52438e-007	1.10258e-006	1.26991e-007	1.68942e-008	2.63899e-011	1.66674e-012	1.35686e-014	
N10	0.00578566	0.377555	0.585426	0.0307121	0.000258885	1.66162e-006	3.14394e-007	7.60219e-007	0.000120166	6.74273e-005	7.12272e-005	5.40351e-007	5.6084e-008	1.43118e-009	
N11	0.00854434	0.577718	0.401636	0.011097	6.16405e-005	8.68775e-007	4.5664e-006	2.6223e-005	0.000692411	0.000164742	5.36986e-005	2.94281e-007	1.52294e-008	8.4267e-010	
N12	0.00106125	0.507464	0.101266	0.000472297	4.36324e-007	2.63315e-009	1.94156e-006	0.000563539	0.304875	0.0626636	0.0215895	4.07204e-005	7.87796e-007	9.20777e-009	
N13	0.000705657	0.439617	0.0818249	0.000185337	8.79232e-008	3.30044e-009	5.12284e-006	0.00172835	0.379906	0.0750197	0.020976	3.14463e-005	4.83115e-007	4.8966e-008	
N14	0.000167572	0.294013	0.0174808	1.66597e-005	3.54408e-009	3.61942e-011	1.17542e-007	0.000400622	0.599484	0.083134	0.00529977	3.38491e-006	2.01699e-008	4.22555e-010	
N15	0.000181736	0.195962	0.0042324	3.77851e-006	9.89429e-010	7.73342e-011	4.68179e-007	0.00106013	0.738195	0.0590969	0.0012665	9.91581e-007	1.52396e-008	1.11243e-009	
Antemna_rapax	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N16	6.8381e-005	0.142535	0.00150811	7.51181e-007	1.09963e-010	1.6693e-011	2.00684e-007	0.000972077	0.808146	0.0463697	0.000399435	1.99233e-007	3.40792e-009	2.66135e-010	
N17	0.000111557	0.130175	0.00131982	8.88267e-007	2.05133e-010	1.38929e-010	6.69147e-007	0.00175031	0.821296	0.0449922	0.000352801	2.52017e-007	1.7727e-008	1.81786e-008	
Archimantis_sobrina	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Vates_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Sphodropoda_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N18	3.37906e-005	0.221491	0.0143772	5.19338e-006	4.73682e-010	2.93432e-011	1.0465e-007	0.000366426	0.652244	0.106915	0.00456493	2.62858e-006	4.54126e-008	1.00683e-009	
N19	0.000170922	0.205067	0.0235177	2.78145e-005	1.31001e-008	3.24017e-008	8.90487e-006	0.00268487	0.621076	0.139245	0.00806599	2.41347e-005	3.64134e-005	7.5881e-005	
Parathespis_humbertiana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
Tenodera_australasiae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N20	7.21617e-005	0.171468	0.00542419	2.58084e-006	3.26335e-010	1.33581e-011	1.67452e-007	0.000703191	0.738532	0.082133	0.00166395	8.23519e-007	5.25455e-009	5.76056e-010	
N21	0.000129487	0.124046	0.00230902	1.97472e-006	5.6563e-010	2.1242e-010	1.0731e-006	0.00196221	0.807911	0.0628513	0.000786966	6.87485e-007	2.64439e-008	6.22686e-009	
Polyspilota_aeruginosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N22	5.2269e-006	0.0107627	1.94734e-005	6.26037e-009	3.48408e-012	1.74106e-011	3.02843e-007	0.00125381	0.979248	0.00869633	1.39078e-005	1.53935e-008	2.14007e-010	1.90948e-012	
Sphodromantis_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_aridifolia	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Tenodera_superstitiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N23	0.00643055	0.30122	0.106749	0.000741109	4.47872e-006	5.65225e-005	0.00342044	0.0549838	0.374214	0.110636	0.0404554	0.0006283	0.00028802	0.00017232	
Choeradodis_rhombicollis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
Orthodera_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
N24	0.0033324	0.391584	0.0431475	0.000264069	5.66192e-007	8.54311e-008	2.72292e-005	0.00503976	0.468765	0.074742	0.0130191	7.08321e-005	5.49516e-006	1.33656e-006	
N25	0.00046817	0.110199	0.00218481	5.81343e-006	1.30192e-008	9.10089e-009	1.57318e-005	0.00611041	0.837845	0.0419388	0.00122627	5.62695e-006	2.17355e-007	8.24452e-009	
Hierodula_patellifera	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Statilia_maculata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Mantis_religiosa	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N26	0.034899	0.602925	0.345944	0.0143349	0.000198714	4.4773e-005	0.000185986	0.000361718	0.000972076	0.000114851	1.93483e-005	2.37276e-007	3.14684e-008	9.68167e-009	
Cheddikulama_straminea	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N27	0.00744256	0.655385	0.334937	0.000456946	2.35138e-005	0.000213064	0.000970404	0.000568332	2.65382e-006	1.6281e-009	1.09316e-012	4.03925e-016	4.24857e-019	3.47765e-022	
Harpagomantis_tricolor	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Miomantis_sp	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
N28	0.00607134	0.39467	0.495294	0.0159216	0.000100759	1.67435e-006	8.70936e-006	0.000164993	0.0319277	0.0150948	0.040295	0.000352214	8.91223e-005	8.89839e-006	
Creobroter_laevicollis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N29	0.00337636	0.381068	0.403523	0.00705801	2.5727e-005	6.89269e-007	1.04539e-005	0.000436268	0.079132	0.0546688	0.0699987	0.000629717	6.39855e-005	8.59316e-006	
N30	0.00983946	0.393339	0.12886	0.00236246	1.57616e-005	1.95995e-006	0.000144284	0.00678926	0.285084	0.122784	0.049836	0.000827243	9.60572e-005	2.17847e-005	
Empusa_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Gongylus_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
N31	0.00510345	0.343181	0.368283	0.00747501	4.12482e-005	3.88424e-006	9.05666e-005	0.00141794	0.105684	0.072471	0.0944071	0.00129988	0.000248051	0.00029247	
Hestiasula_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
Kongobatha_sp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
N32	0.056135	0.302575	0.553931	0.0832151	0.00247786	8.09658e-005	0.000584152	0.0002912	0.000690758	1.29195e-005	5.98384e-006	1.13585e-008	1.42013e-009	2.71943e-011	
N33	0.155813	0.430044	0.351389	0.0345576	0.000699961	0.000170338	0.00489778	0.00645117	0.0151364	0.000665047	0.000174715	5.73183e-007	3.63454e-008	6.19821e-010	
N34	0.18493	0.41483	0.331069	0.0340459	0.000705619	0.000281506	0.00823157	0.00911954	0.0161265	0.000551564	0.000108495	2.63411e-007	1.31306e-008	6.118e-010	
Callimantis_antillarum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N35	0.24924	0.465787	0.170431	0.00979461	0.000329354	0.000482701	0.0183411	0.0207503	0.0568277	0.00385001	0.0041056	4.09365e-005	1.77455e-005	1.66881e-006	
Dystacta_alticeps	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Ligaria_sp	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
Iris_sp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Didymocorypha_lanceolata	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Deiphobe_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N36	0.0185654	0.221063	0.558143	0.0906091	0.00374445	0.000184543	0.00110971	0.000747082	0.0257328	0.00753003	0.0659568	0.00198225	0.00363212	0.000999249	
N37	0.0259001	0.212066	0.287507	0.0259228	0.00102171	0.000560536	0.00580012	0.0157859	0.13702	0.120321	0.149993	0.0114125	0.00466862	0.00202087	
Bolbe_pallida	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Cliomantis_cornuta	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
Schizocephala_bicornis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
