NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0714817	0.0714731	0.0714609	0.0714482	0.0714373	0.0714286	0.0714217	0.0714162	0.0714119	0.0714084	0.0714057	0.0714036	0.0714019	0.0714008	
N2	0.0170286	0.00894828	0.00793704	0.00885859	0.0112518	0.0156294	0.0224866	0.0160443	0.0208517	0.0249257	0.0481366	0.0969964	0.2199	0.481005	
N3	0.0066836	0.00337084	0.00308733	0.00377646	0.00513725	0.00728412	0.0105283	0.00928219	0.0147879	0.025079	0.0527406	0.110722	0.239105	0.508415	
N4	9.59063e-011	1.95124e-013	5.13855e-009	0.000142747	0.992692	0.00715213	1.28598e-005	1.05436e-008	3.79166e-012	5.8756e-016	3.37028e-020	1.13879e-029	2.39445e-029	5.03215e-029	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.000228926	0.000260975	0.000455119	0.000784617	0.00135119	0.00242228	0.0045641	0.00883204	0.0174603	0.0342258	0.0664319	0.127841	0.247224	0.487917	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.00850802	0.0042991	0.00388625	0.00466144	0.00626582	0.00883691	0.0126683	0.0103805	0.0156363	0.0248225	0.0517689	0.108392	0.235992	0.503883	
N7	0.00515001	0.00260268	0.00242114	0.00301485	0.00414477	0.00592242	0.00868589	0.00839602	0.0141602	0.0254011	0.0536369	0.112702	0.241667	0.512095	
N8	0.00462219	0.00234091	0.00219274	0.00274951	0.0037975	0.00545169	0.00806293	0.0081081	0.0139686	0.0255256	0.053944	0.113358	0.242518	0.51336	
N9	0.00172145	0.000908916	0.000916465	0.00122784	0.00180876	0.00282657	0.00469661	0.0067113	0.0131485	0.02638	0.0556591	0.116851	0.247006	0.520138	
