NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.0110688	0.0196933	0.0451849	0.0991036	0.176561	0.238515	0.225904	0.132971	0.0432115	0.00717542	0.000588243	2.37014e-005	4.7576e-007	4.87319e-009	2.62401e-011	7.87797e-017	3.19272e-018	9.8595e-020	2.35765e-021	4.43265e-023	6.64708e-025	8.05699e-027	7.99187e-029	6.56143e-031	4.50578e-033	2.61299e-035	1.29105e-037	5.47909e-040	2.01225e-042	6.4395e-045	1.80706e-047	4.47287e-050	9.81857e-053	1.92104e-055	3.36571e-058	5.30329e-061	7.54559e-064	9.73088e-067	1.14142e-069	1.22179e-072	1.19713e-075	1.07679e-078	8.9153e-082	6.81267e-085	5.14724e-088	
N2	0.0118228	0.0224636	0.050916	0.104955	0.173985	0.223987	0.212595	0.134524	0.0515924	0.011523	0.00149524	0.000129953	7.32453e-006	2.3843e-006	1.68871e-007	1.28554e-007	5.81126e-009	2.78154e-009	7.63561e-011	2.22854e-011	3.76473e-013	6.56719e-014	7.01432e-016	7.1685e-017	5.01453e-019	3.01789e-020	1.42023e-022	5.22367e-024	1.69859e-026	4.51491e-028	1.00305e-030	1.96793e-032	6.5579e-035	5.91761e-036	9.03132e-039	2.19064e-040	1.38994e-042	1.26984e-043	1.37424e-046	2.18439e-048	9.31831e-051	6.08097e-052	5.39961e-055	1.06479e-056	4.54993e-058	
N3	0.0131053	0.0300231	0.0672948	0.108291	0.12264	0.12659	0.145875	0.153718	0.12194	0.0697345	0.0283377	0.00903909	0.00224919	0.000805311	0.000220572	0.000106176	2.26088e-005	7.51795e-006	1.04481e-006	2.27848e-007	2.10844e-008	3.14018e-009	1.97954e-010	2.08569e-011	9.07643e-013	7.02609e-014	2.12741e-015	1.25284e-016	2.74044e-018	1.36488e-019	2.25806e-021	9.9606e-023	1.70798e-024	1.01178e-025	1.51844e-027	6.83751e-029	1.27149e-030	6.8792e-032	8.13763e-034	2.63308e-035	3.59692e-037	1.42892e-038	1.69527e-040	6.36711e-042	3.17668e-043	
N4	2.57599e-005	0.000154026	0.000742528	0.00152698	0.00131971	0.00191759	0.00673577	0.0216519	0.0521255	0.097574	0.141969	0.176055	0.166011	0.153097	0.092925	0.0598785	0.0190518	0.00615122	0.00092263	0.000151623	1.2455e-005	1.23718e-006	6.38107e-008	4.27711e-009	1.50072e-010	7.34268e-012	1.83515e-013	6.89076e-015	1.30767e-016	4.17642e-018	6.38672e-020	1.83984e-021	2.76523e-023	9.27215e-025	1.40023e-026	4.52133e-028	7.56516e-030	2.6192e-031	3.41723e-033	8.37985e-035	1.02698e-036	2.5232e-038	3.16232e-040	8.27154e-042	2.12876e-043	
N5	1.56455e-005	7.89619e-005	0.000342988	0.000762616	0.00083592	0.00127608	0.00464929	0.0166995	0.0448109	0.0911082	0.142455	0.183117	0.181212	0.159654	0.0978927	0.0538488	0.0163761	0.00421427	0.000573548	7.04027e-005	4.93873e-006	3.4005e-007	1.40914e-008	6.0863e-010	1.62149e-011	4.75282e-013	8.58041e-015	1.80022e-016	2.35119e-018	3.89618e-020	3.92738e-022	5.53617e-024	5.17884e-026	7.87331e-028	7.07695e-030	1.00834e-031	9.46266e-034	1.33311e-035	9.45206e-038	9.41214e-040	5.96852e-042	5.65885e-044	3.60805e-046	3.7924e-048	4.55341e-050	
N6	8.0258e-007	1.09073e-005	0.000118667	0.000385878	0.000301758	0.000183661	0.000875886	0.005455	0.0221277	0.0596438	0.119527	0.19506	0.242003	0.204423	0.107584	0.0348873	0.00659609	0.000760406	5.2121e-005	2.33535e-006	6.62189e-008	1.44882e-009	2.02101e-011	3.45167e-013	3.01632e-015	6.46445e-017	4.09864e-019	8.14348e-021	3.70804e-023	5.54737e-025	1.8573e-027	2.10221e-029	5.50058e-032	4.98273e-034	1.03166e-036	7.43619e-039	1.25971e-041	7.40792e-044	9.73396e-047	4.35357e-049	4.5641e-052	1.6474e-054	1.43671e-057	4.76053e-060	1.28334e-062	
N7	8.24301e-008	1.20335e-006	1.24848e-005	3.44385e-005	2.51558e-005	2.28026e-005	9.28987e-005	0.000913541	0.00705458	0.0336802	0.103107	0.213092	0.286606	0.228791	0.099871	0.0235175	0.00295616	0.000212954	8.81192e-006	2.61708e-007	4.52448e-009	1.34854e-010	1.34702e-012	8.47964e-014	5.79324e-016	3.13757e-017	1.47787e-019	5.75293e-021	2.02253e-023	6.13082e-025	1.68442e-027	4.07077e-029	8.77022e-032	1.66957e-033	2.78216e-036	4.08802e-038	5.26383e-041	5.93503e-043	5.82326e-046	4.88956e-048	3.70909e-051	2.35367e-053	1.40058e-056	7.11192e-059	1.86245e-061	
N8	9.36002e-012	6.3851e-010	3.04968e-008	3.49761e-007	2.3148e-007	2.77224e-008	6.80062e-009	1.99274e-007	1.11952e-005	0.000377017	0.00689329	0.0631142	0.259402	0.413512	0.216963	0.0371726	0.00247697	7.4922e-005	1.15516e-006	1.09733e-008	7.25166e-011	7.61144e-013	5.37461e-015	6.20522e-017	2.79403e-019	1.89441e-021	5.12262e-024	2.12114e-026	3.66761e-029	9.88496e-032	1.14545e-034	2.0983e-037	1.67706e-040	2.15107e-043	1.20698e-046	1.11294e-049	4.44605e-053	3.0361e-056	8.75117e-060	4.57259e-063	9.69581e-067	4.12734e-070	8.84864e-074	6.30725e-077	5.98598e-080	
N9	8.33687e-013	5.52674e-011	2.21121e-009	2.34057e-008	1.63008e-008	3.73096e-009	1.98545e-009	2.19245e-008	2.00463e-006	0.000111252	0.00318245	0.0425183	0.234169	0.448962	0.237114	0.0323833	0.00152731	3.0659e-005	3.03023e-007	1.65579e-009	5.49971e-012	1.93826e-014	9.18167e-017	6.53364e-018	3.66215e-020	2.045e-021	6.79957e-024	2.45451e-025	4.98659e-028	1.19457e-029	1.52721e-032	2.44534e-034	2.03119e-037	2.15284e-039	1.20769e-042	8.32784e-045	3.2939e-048	1.46748e-050	4.24943e-054	1.24538e-056	2.7083e-060	5.45468e-063	9.20254e-067	1.62986e-069	4.72812e-072	
