NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.00207752	0.00449624	0.0158359	0.0556173	0.144648	0.255449	0.283382	0.175395	0.0545029	0.00802605	0.000552134	1.79956e-005	2.86437e-007	2.314e-009	9.89241e-012	4.06761e-017	1.49771e-018	4.26049e-020	9.52923e-022	1.70291e-023	2.4672e-025	2.9366e-027	2.90621e-029	2.41753e-031	1.70713e-033	1.03253e-035	5.39303e-038	2.4507e-040	9.75523e-043	3.42291e-045	1.06478e-047	2.95216e-050	7.33094e-053	1.63791e-055	3.30643e-058	6.05434e-061	1.00924e-063	1.53683e-066	2.14455e-069	2.75056e-072	3.25159e-075	3.55221e-078	3.59504e-081	3.3789e-084	3.17655e-087	
N2	0.003252	0.00918032	0.0298949	0.0782119	0.152026	0.225115	0.243048	0.169614	0.0701571	0.0168684	0.00240092	0.000215701	1.29351e-005	1.4847e-006	1.31563e-007	5.08934e-008	3.30468e-009	7.98597e-010	3.02126e-011	4.26579e-012	9.5557e-014	7.87575e-015	1.07257e-016	5.20061e-018	4.42845e-020	1.31299e-021	7.14025e-024	1.38747e-025	4.92459e-028	6.97361e-030	1.65623e-032	1.87765e-034	4.36406e-037	1.06356e-038	2.03458e-041	3.32223e-043	1.57788e-045	4.99947e-047	7.19846e-050	7.72329e-052	2.48865e-054	5.44626e-056	7.21957e-059	9.22367e-061	1.63465e-062	
N3	0.00499028	0.0149094	0.0432927	0.0860172	0.120604	0.155627	0.19446	0.186821	0.121331	0.0524648	0.0152455	0.003348	0.000565815	0.000225941	5.17315e-005	3.69021e-005	6.19652e-006	2.97343e-006	3.23365e-007	9.89728e-008	6.94918e-009	1.35027e-009	6.13838e-011	7.68814e-012	2.29388e-013	1.93198e-014	3.85183e-016	2.29754e-017	3.1842e-019	1.53705e-020	1.52765e-022	6.29783e-024	7.47455e-026	6.31604e-027	5.2953e-029	2.53052e-030	3.92716e-032	3.26355e-033	2.0298e-035	6.5475e-037	7.00878e-039	4.1656e-040	2.3538e-042	8.8228e-044	5.06353e-045	
N4	3.99477e-005	0.000244448	0.00108964	0.00202768	0.0019199	0.00333064	0.0124319	0.0398054	0.0906056	0.149445	0.17957	0.174061	0.129825	0.103198	0.058201	0.0377129	0.0119058	0.00389449	0.000584949	9.81319e-005	8.19752e-006	8.45268e-007	4.50161e-008	3.19122e-009	1.16809e-010	6.14441e-012	1.61652e-013	6.66046e-015	1.33986e-016	4.80056e-018	7.9094e-020	2.65171e-021	4.52249e-023	1.88257e-024	3.37983e-026	1.37939e-027	2.89202e-029	1.29039e-030	2.08109e-032	6.46079e-034	9.88284e-036	3.088e-037	4.7247e-039	1.55935e-040	5.14041e-042	
N5	1.95089e-005	0.000110225	0.000490284	0.00106145	0.00116749	0.00164097	0.00627909	0.0252984	0.0721594	0.141278	0.191842	0.194657	0.152098	0.109772	0.0612193	0.0301485	0.00857532	0.00191904	0.000237727	2.46014e-005	1.53492e-006	8.68936e-008	3.1459e-009	1.09619e-010	2.51425e-012	5.84111e-014	8.99509e-016	1.47964e-017	1.63553e-019	2.10338e-021	1.80138e-023	2.00122e-025	1.63088e-027	2.01824e-029	1.63793e-031	1.95329e-033	1.68973e-035	1.957e-037	1.26589e-039	1.03763e-041	5.94898e-044	4.57956e-046	2.61796e-048	2.25106e-050	2.17467e-052	
N6	1.27646e-006	2.37412e-005	0.000333028	0.00118424	0.000749419	0.000248377	0.000876701	0.00701768	0.0355875	0.108154	0.199172	0.236864	0.200797	0.129684	0.0588487	0.0172246	0.00291957	0.000295256	1.7358e-005	6.5774e-007	1.55172e-008	2.86793e-010	3.28196e-012	5.16122e-014	3.71394e-016	7.67197e-018	3.93022e-020	7.12498e-022	2.58584e-024	3.46705e-026	9.28368e-029	9.49949e-031	2.01803e-033	1.68991e-035	2.90878e-038	1.98504e-040	2.82691e-043	1.58253e-045	1.75042e-048	7.4441e-051	6.53265e-054	2.21625e-056	1.59779e-059	4.88177e-062	1.17174e-064	
N7	1.0388e-007	2.15943e-006	3.0401e-005	9.80694e-005	5.77387e-005	2.47725e-005	7.93471e-005	0.0010486	0.0102945	0.056225	0.166563	0.273053	0.262115	0.158614	0.0580207	0.0123395	0.00134389	8.76551e-005	2.81303e-006	9.25139e-008	1.07009e-009	5.71338e-011	3.37636e-013	2.28009e-014	8.31087e-017	3.7276e-018	8.81853e-021	2.54437e-022	4.1771e-025	8.49094e-027	1.05179e-029	1.69893e-031	1.72977e-034	2.44092e-036	2.08271e-039	2.51377e-041	1.76019e-044	1.74415e-046	9.42257e-050	7.00565e-052	2.9892e-055	1.74224e-057	5.70492e-061	2.5916e-063	7.17117e-066	
N8	1.03962e-009	2.89954e-008	5.08868e-007	2.26405e-006	1.64434e-006	4.47897e-007	4.39037e-007	7.87156e-006	0.000227408	0.00387828	0.0348444	0.156294	0.33238	0.317633	0.129982	0.0228257	0.00184354	7.61071e-005	1.74767e-006	3.72442e-008	6.68369e-010	3.33502e-011	5.12099e-013	1.6913e-014	1.46656e-016	2.73933e-018	1.40988e-020	1.59036e-022	5.16766e-025	3.75473e-027	8.15582e-030	4.06733e-032	6.21835e-035	2.25116e-037	2.51487e-040	6.82739e-043	5.6898e-046	1.18119e-048	7.38488e-052	1.18592e-054	5.60078e-058	7.43443e-061	4.3558e-064	1.44591e-066	6.57533e-069	
N9	1.56902e-012	8.21402e-011	3.03325e-009	3.68769e-008	4.09633e-008	1.04032e-008	1.94561e-009	8.52241e-009	7.3369e-007	4.5566e-005	0.00151776	0.0245636	0.171134	0.433976	0.310818	0.0545385	0.00331748	8.70233e-005	1.14148e-006	8.54572e-009	4.17829e-011	3.79936e-013	3.37958e-015	8.36158e-017	5.5555e-019	8.08864e-021	3.28462e-023	2.84161e-025	7.26182e-028	3.91082e-030	6.46492e-033	2.24739e-035	2.47042e-038	5.73494e-041	4.3025e-044	6.93484e-047	3.63159e-050	4.25813e-053	1.58692e-056	1.42314e-059	3.85189e-063	2.81095e-066	7.67472e-070	1.13252e-072	2.55334e-075	
N10	4.87328e-022	2.58473e-018	8.9787e-015	5.55183e-012	1.87997e-012	6.30421e-015	1.72491e-017	3.37903e-017	1.93993e-013	6.10517e-010	7.66291e-007	0.000310803	0.0301605	0.443483	0.498756	0.0271185	0.000170254	2.28906e-007	9.57399e-011	1.58442e-014	1.22531e-018	5.9137e-023	2.9819e-027	1.70665e-030	8.10756e-033	6.60405e-034	8.99983e-036	5.08202e-037	4.8771e-039	1.92899e-040	1.29019e-042	3.602e-044	1.68121e-046	3.28561e-048	1.0908e-050	1.476e-052	3.58658e-055	3.40382e-057	6.19104e-060	4.33247e-062	5.97147e-065	3.29312e-067	3.72759e-070	2.66141e-072	3.51815e-074	
N11	4.10693e-022	1.81327e-018	3.55884e-015	9.51486e-013	3.45805e-013	2.19444e-015	7.47037e-018	3.10677e-017	1.50815e-013	4.9411e-010	6.56291e-007	0.000282795	0.0289033	0.439376	0.503319	0.0279378	0.00018102	2.55504e-007	1.14723e-010	2.08857e-014	1.81718e-018	1.13863e-022	5.00521e-026	2.53245e-026	1.89059e-029	6.05252e-030	1.91332e-033	4.00651e-034	5.0882e-038	7.33757e-039	3.45285e-043	3.44973e-044	5.65327e-049	3.55257e-050	2.26104e-055	6.3258e-057	2.31471e-062	2.35221e-064	4.48347e-069	2.35267e-070	7.54409e-075	1.05675e-076	1.80394e-081	1.1636e-083	8.20925e-085	
N12	8.92178e-021	4.01653e-018	1.82566e-015	3.62855e-013	2.63694e-012	1.11318e-012	2.05516e-013	1.45271e-013	3.98331e-011	1.63941e-008	3.7875e-006	0.00042748	0.0194913	0.264141	0.619927	0.0930037	0.00297369	3.24837e-005	1.56914e-007	3.93816e-010	5.73003e-013	5.27685e-016	3.45182e-019	1.03751e-021	3.30786e-024	6.01522e-026	1.50666e-028	1.63357e-030	2.98416e-033	1.93891e-035	2.58745e-038	9.97784e-041	8.83013e-044	1.96196e-046	9.10801e-050	1.07587e-052	2.82699e-056	1.73355e-059	2.75795e-063	1.21128e-066	1.26759e-070	4.58657e-074	3.95025e-078	2.4803e-081	2.81394e-084	
N13	2.85655e-023	3.85908e-020	3.07795e-017	7.82583e-015	2.96491e-014	4.95463e-015	5.96465e-016	2.00385e-016	1.34092e-013	1.88999e-010	1.41145e-007	4.782e-005	0.00590239	0.184546	0.739361	0.0691473	0.000990974	4.06323e-006	6.57588e-009	5.10195e-012	2.15934e-015	5.48732e-019	9.44114e-023	1.74825e-025	2.48356e-028	3.79147e-030	3.59651e-033	3.24283e-035	1.93243e-038	1.07552e-040	3.80077e-044	1.34618e-046	2.55929e-050	5.72065e-053	5.40648e-057	6.79786e-060	3.54994e-064	2.08801e-067	7.19609e-072	2.25614e-075	5.3809e-080	1.07131e-083	1.82687e-088	3.44167e-092	1.50861e-095	
N14	3.56456e-025	5.9364e-022	5.29038e-019	1.29188e-016	3.81691e-016	5.68065e-017	1.26144e-017	7.10097e-018	6.82511e-015	1.6941e-011	2.22889e-008	1.32277e-005	0.00280848	0.143266	0.795372	0.0579865	0.000552178	1.4165e-006	1.39614e-009	6.51012e-013	1.64482e-016	2.4809e-020	2.50987e-024	7.44715e-027	1.18044e-029	3.71649e-031	3.85095e-034	7.15992e-036	4.64766e-039	5.38157e-041	1.99135e-044	1.50269e-046	2.68587e-050	1.33331e-052	9.72232e-057	2.74111e-059	9.27873e-064	9.19141e-067	2.10358e-071	9.17652e-075	1.49766e-079	3.85026e-083	4.56214e-088	1.2238e-091	1.47651e-094	
N15	9.44517e-027	1.09974e-023	8.02676e-021	3.00794e-018	5.07297e-017	3.46708e-017	1.0678e-017	4.59541e-018	2.54888e-015	6.18837e-012	8.46861e-009	5.61161e-006	0.00145766	0.102036	0.844308	0.0517507	0.000440843	1.09444e-006	1.11389e-009	5.64955e-013	1.61963e-016	2.86855e-020	3.42781e-024	5.32171e-027	9.26767e-030	2.91943e-031	3.70421e-034	6.91753e-036	6.24775e-039	7.07419e-041	4.32892e-044	3.04276e-046	1.05048e-049	4.7091e-052	6.48347e-056	1.69724e-058	9.17798e-063	6.90444e-066	2.46614e-070	8.85034e-074	2.12878e-078	5.28778e-082	9.15368e-087	3.681e-090	6.28838e-093	
Amitermes_darwini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pericapritermes_sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Amitermes_germanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Amitermes_parvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drepanotermes_septentrionalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	1.86602e-022	1.47332e-019	7.46875e-017	7.16583e-015	2.94483e-015	1.89995e-016	7.74041e-017	1.29248e-015	2.10034e-012	2.51259e-009	1.4691e-006	0.000349564	0.0260151	0.387887	0.535248	0.049723	0.000772679	3.34368e-006	5.45255e-009	4.07118e-012	1.59127e-015	3.65798e-019	7.92426e-023	2.28162e-024	5.36053e-027	2.1244e-028	3.16797e-031	6.85673e-033	1.06004e-034	2.00585e-034	1.40622e-035	1.31687e-035	4.48652e-037	2.98523e-037	5.49673e-039	1.12547e-038	1.04478e-039	9.01882e-040	2.18572e-041	2.88086e-042	1.46262e-044	7.85209e-046	2.83419e-048	5.48619e-049	3.86069e-049	
N17	2.20018e-022	9.90646e-020	2.29725e-017	9.65281e-016	4.79314e-016	1.37501e-016	2.29773e-016	4.87261e-015	4.98543e-012	4.45973e-009	2.03759e-006	0.000399702	0.026221	0.374941	0.540673	0.0566811	0.00107608	6.08186e-006	1.36606e-008	1.46582e-011	8.52133e-015	2.97421e-018	1.00936e-021	1.87388e-022	1.11206e-024	3.32241e-025	1.11443e-027	2.09157e-028	3.72696e-031	4.67155e-032	3.90541e-035	3.39291e-036	1.09036e-039	6.34807e-041	6.78803e-045	1.87902e-046	1.06553e-050	8.92421e-053	3.68835e-057	1.25654e-059	3.97321e-064	7.18308e-067	1.75873e-071	3.15412e-074	5.3792e-076	
N18	3.39781e-023	3.98798e-020	3.48049e-017	1.12545e-014	1.17155e-013	7.01656e-014	1.81209e-014	2.12398e-014	1.00008e-011	6.05481e-009	1.99756e-006	0.000309064	0.0181342	0.282975	0.61002	0.0862535	0.00228742	1.91732e-005	6.75561e-008	1.19344e-010	1.19023e-013	7.33721e-017	3.15582e-020	1.15296e-022	3.55648e-025	9.16032e-027	2.0654e-029	3.09653e-031	4.96047e-034	4.3978e-036	4.87187e-039	2.56988e-041	1.70551e-044	5.33777e-047	1.64789e-050	2.68493e-053	4.52168e-057	3.29858e-060	3.51868e-064	1.64384e-067	1.2519e-071	6.02492e-075	6.84492e-079	1.31874e-081	7.79545e-084	
