NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.000385293	0.000720931	0.00189199	0.00586991	0.0184143	0.0513262	0.116881	0.202725	0.249525	0.204456	0.106301	0.0340427	0.00662129	0.000780286	5.60353e-005	2.48007e-006	6.86615e-008	1.20956e-009	1.38087e-011	9.36273e-017	6.66825e-018	3.93168e-019	1.93626e-020	8.0327e-022	2.82995e-023	8.5316e-025	2.21683e-026	4.99816e-028	9.8402e-030	1.70168e-031	2.59914e-033	3.52454e-035	4.26375e-037	4.62234e-039	4.50973e-041	3.97539e-043	3.17807e-045	2.31218e-047	1.53595e-049	9.34487e-052	5.22242e-054	2.68822e-056	1.27786e-058	5.62665e-061	2.59914e-063	
N2	0.000863658	0.00194071	0.00558991	0.0152036	0.0356324	0.0714944	0.12385	0.180554	0.208424	0.179358	0.110629	0.0480764	0.0146533	0.00316937	0.00049087	6.19625e-005	6.71327e-006	1.47252e-006	2.27076e-007	6.77757e-008	7.89243e-009	1.59816e-009	1.24075e-010	1.65668e-011	8.58276e-013	7.67637e-014	2.67633e-015	1.63786e-016	3.88789e-018	1.67306e-019	2.73964e-021	8.56592e-023	9.82574e-025	2.32393e-026	1.896e-028	3.53237e-030	2.1463e-032	3.56382e-034	1.7196e-036	2.81176e-038	1.94905e-040	5.75321e-042	9.43038e-044	3.50495e-045	1.30436e-046	
N3	0.00167016	0.0041182	0.0118472	0.0271568	0.0452996	0.0601015	0.0803535	0.118723	0.162679	0.178841	0.149476	0.0939307	0.0440974	0.0158616	0.00435409	0.00111516	0.000248219	9.23517e-005	2.27013e-005	8.9537e-006	1.68264e-006	4.79888e-007	6.38447e-008	1.29433e-008	1.23408e-009	1.82444e-010	1.2705e-011	1.40987e-012	7.31465e-014	6.28317e-015	2.47074e-016	1.69022e-017	5.13809e-019	2.9072e-020	6.91799e-022	3.33103e-023	6.64332e-025	3.15681e-026	5.47735e-028	2.58656e-029	5.92159e-031	4.17111e-032	1.68696e-033	1.51776e-034	1.62225e-035	
N4	2.60447e-005	9.94687e-005	0.00042233	0.00116127	0.00177261	0.00202281	0.00334043	0.00812776	0.0212963	0.0515686	0.103781	0.16591	0.198914	0.184189	0.123987	0.0749904	0.033675	0.0169393	0.00539549	0.00190824	0.000378929	8.3419e-005	1.02629e-005	1.44252e-006	1.15103e-007	1.09059e-008	5.90383e-010	3.95873e-011	1.51479e-012	7.53341e-014	2.09945e-015	8.02531e-017	1.69367e-018	5.26948e-020	8.64932e-022	2.26492e-023	3.18797e-025	8.0262e-027	9.96415e-029	2.34403e-030	3.32649e-032	9.45048e-034	1.97362e-035	6.76554e-037	2.74321e-038	
N5	3.78425e-006	1.99377e-005	0.000120233	0.000413116	0.000625613	0.000548047	0.000797639	0.00282774	0.0100527	0.0292646	0.0702384	0.13891	0.212033	0.230974	0.171257	0.0882141	0.0324414	0.00904122	0.00187727	0.000301636	3.5243e-005	3.25378e-006	2.15219e-007	1.25921e-008	5.11658e-010	2.48555e-011	7.2932e-013	3.76287e-014	8.70631e-016	4.09826e-017	7.17908e-019	2.62993e-020	3.46291e-022	9.7063e-024	9.774e-026	2.14465e-027	1.72219e-029	3.09423e-031	2.03704e-033	3.06226e-035	1.74853e-037	2.34303e-039	1.42918e-041	2.21652e-043	3.36969e-045	
N6	8.7475e-010	3.60724e-008	8.94401e-007	4.29632e-006	2.54689e-006	4.78148e-007	3.40449e-007	4.61529e-006	0.000114508	0.00186759	0.0181242	0.0973521	0.265663	0.343491	0.204348	0.0586964	0.00925623	0.000989299	8.02941e-005	4.88953e-006	1.97068e-007	5.82271e-009	1.09896e-010	2.18654e-012	2.62585e-014	4.97863e-016	4.24278e-018	6.07318e-020	3.46774e-022	3.37379e-024	1.31288e-026	8.80447e-029	2.39939e-031	1.1371e-033	2.2179e-036	7.61597e-039	1.08896e-041	2.78865e-044	2.99014e-047	5.86024e-050	4.85636e-053	7.60242e-056	5.60662e-059	9.0187e-062	1.33943e-064	
N7	1.38815e-011	5.05007e-010	1.12475e-008	5.80616e-008	4.96605e-008	1.86314e-008	1.92393e-008	2.96314e-007	1.29314e-005	0.000386065	0.00634568	0.0529933	0.208594	0.36288	0.269095	0.0860549	0.012655	0.00094173	3.91957e-005	9.99638e-007	1.6604e-008	2.55044e-010	3.70931e-012	2.432e-013	4.03618e-015	2.21309e-016	2.21091e-018	7.29774e-020	4.45198e-022	9.17558e-024	3.50524e-026	4.632e-028	1.13893e-030	9.83433e-033	1.61038e-035	9.30324e-038	1.05406e-040	4.24383e-043	3.45479e-046	1.0254e-048	6.24839e-052	1.45936e-054	7.52262e-058	2.02448e-060	7.31359e-063	
N8	2.25376e-013	6.35059e-012	1.89094e-010	3.20507e-009	1.37962e-008	1.33669e-008	7.11774e-009	2.19308e-008	1.03242e-006	4.5915e-005	0.00120038	0.0166828	0.111989	0.325688	0.366702	0.15059	0.025089	0.00193347	7.71065e-005	1.74451e-006	2.41529e-008	2.52466e-010	2.72583e-012	1.33888e-013	2.8392e-015	1.4088e-016	1.9879e-018	5.95085e-020	5.50306e-022	1.03118e-023	6.28265e-026	7.60898e-028	3.07253e-030	2.46853e-032	6.70654e-035	3.67631e-037	6.86886e-040	2.672e-042	3.51109e-045	1.01895e-047	9.62656e-051	2.20919e-053	1.72835e-056	4.97638e-059	2.03925e-061	
N9	3.46953e-016	4.17971e-014	4.23421e-012	1.67621e-010	6.47726e-010	3.27398e-010	8.31611e-011	1.02025e-010	1.07681e-008	1.3854e-006	9.91589e-005	0.00351371	0.0539341	0.299246	0.464893	0.160775	0.0168416	0.000682903	1.27179e-005	1.23148e-007	6.80741e-010	2.38323e-012	6.23054e-015	6.74095e-017	5.1822e-019	1.47921e-020	7.84214e-023	1.36291e-024	4.59781e-027	5.02169e-029	1.08762e-031	7.7103e-034	1.08162e-036	5.0722e-039	4.69622e-042	1.47362e-044	9.27513e-048	1.98024e-050	8.74269e-054	1.31185e-056	4.16624e-060	4.60371e-063	1.10814e-066	1.13249e-069	1.19174e-072	
