NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	1.38221e-017	5.3799e-017	8.13045e-011	6.28446e-008	1.77453e-005	0.0015192	0.0331939	0.180802	0.379537	0.315266	0.0849148	0.00470572	4.37033e-005	1.01397e-007	8.64698e-011	4.07059e-017	5.97203e-019	6.76836e-021	6.12387e-023	4.52741e-025	2.78315e-027	1.4426e-029	6.37938e-032	2.43143e-034	8.05981e-037	2.3425e-039	6.01286e-042	1.37207e-044	2.79983e-047	5.13659e-050	8.51381e-053	1.28062e-055	1.75547e-058	2.20225e-061	2.54025e-064	2.71062e-067	2.69936e-070	2.54155e-073	2.42731e-076	
N2	4.22886e-013	1.78063e-011	4.83022e-009	8.50914e-007	7.5993e-005	0.00294288	0.041096	0.182783	0.362296	0.310093	0.0938438	0.00676677	0.000100951	4.61265e-007	1.07216e-009	1.54139e-012	1.71805e-015	2.60155e-016	7.91685e-018	5.41311e-018	1.16721e-019	5.17884e-020	7.03776e-022	2.15849e-022	1.51173e-024	3.41538e-025	1.05987e-027	1.78266e-028	2.77492e-031	3.36227e-032	3.1144e-035	2.93896e-036	2.71207e-039	2.67235e-040	2.43882e-043	1.01627e-044	4.54597e-048	5.82909e-050	9.24758e-052	
N3	9.23884e-012	4.81445e-011	1.35511e-008	2.14234e-006	0.000154996	0.00474714	0.0549731	0.219599	0.397784	0.260753	0.058965	0.00298721	3.44345e-005	1.25679e-007	1.85575e-010	1.31933e-013	5.32123e-017	1.12302e-019	1.55032e-021	3.88757e-023	3.21031e-025	4.53165e-027	1.90862e-029	1.6302e-031	3.09526e-034	1.70039e-036	1.30062e-039	4.69855e-042	1.63213e-045	3.83611e-048	7.48698e-052	1.22847e-054	2.11151e-058	3.07519e-061	3.46599e-065	2.63928e-068	1.50772e-072	4.33337e-076	2.36603e-079	
N4	5.55363e-017	4.4195e-016	9.89539e-013	1.53748e-009	9.93818e-007	0.000225786	0.0146019	0.215523	0.605201	0.156631	0.00774325	7.25086e-005	1.64117e-007	1.30174e-010	4.64057e-014	1.24534e-017	6.79345e-021	1.15348e-022	1.10281e-025	1.69821e-027	9.83483e-031	1.04752e-032	3.09868e-036	2.03624e-038	3.03437e-042	1.18859e-044	1.0102e-048	2.44612e-051	1.7197e-055	3.62442e-058	2.96353e-062	6.09087e-065	3.3196e-069	4.82059e-072	1.32359e-076	1.02277e-079	1.6752e-084	6.00448e-088	3.91353e-092	
N5	1.25713e-021	1.10445e-021	7.5878e-018	6.46091e-014	2.81438e-010	5.35801e-007	0.000349209	0.0519638	0.91774	0.0298009	0.000145672	1.99881e-007	1.06534e-010	2.69174e-014	3.68092e-018	3.33534e-022	4.36302e-026	1.47659e-028	7.1486e-032	1.98429e-034	6.25695e-038	9.59449e-041	1.9744e-044	1.69022e-047	2.10488e-051	1.015e-054	7.30459e-059	1.22422e-060	1.55771e-059	1.204e-057	6.48186e-057	1.11694e-055	9.35467e-056	1.06015e-055	2.38839e-058	2.88348e-060	5.38813e-063	1.29907e-064	5.75078e-066	
N6	1.50634e-026	1.20894e-027	3.11009e-023	2.30223e-018	8.77168e-014	1.46726e-009	8.35056e-006	0.0101611	0.976708	0.0131066	1.59649e-005	4.47526e-009	4.39985e-013	1.92396e-017	4.34891e-022	5.92604e-027	1.85091e-031	1.89123e-033	5.20881e-037	3.62746e-039	6.11076e-043	2.3082e-045	2.28495e-049	4.87342e-052	2.42542e-056	3.08541e-059	2.1151e-063	7.94453e-064	3.49024e-063	1.60993e-060	1.71256e-060	7.89609e-059	1.2219e-059	2.01936e-059	6.57176e-063	7.79095e-065	2.08381e-068	8.11998e-070	1.27939e-070	
N7	3.44581e-030	2.75518e-031	1.94232e-026	4.63988e-021	5.75449e-016	3.20766e-011	6.34389e-007	0.00285495	0.989932	0.0072092	3.60967e-006	3.8466e-010	1.39337e-014	2.20581e-019	1.77786e-024	8.10403e-030	3.3265e-035	1.5579e-037	2.34712e-041	5.84803e-042	2.27392e-041	1.02413e-039	2.35162e-041	1.83049e-041	3.14507e-043	1.65234e-043	1.8174e-045	6.69181e-046	2.31761e-048	6.42331e-049	2.68425e-052	1.21722e-053	3.75217e-057	5.98168e-059	1.34649e-062	1.38582e-064	3.14299e-068	3.8786e-069	1.07555e-069	
N8	4.52549e-031	4.97442e-031	4.59963e-026	7.94598e-021	7.40788e-016	3.27316e-011	5.53715e-007	0.00239758	0.991224	0.00637419	3.22662e-006	3.86158e-010	1.68927e-014	3.40265e-019	3.62622e-024	2.23929e-029	9.91166e-035	1.65137e-036	8.79347e-040	5.38567e-041	1.87518e-044	6.26859e-046	1.4776e-049	2.74058e-051	4.23916e-055	4.42079e-057	5.71027e-061	2.46725e-060	2.10961e-059	2.71267e-056	5.20554e-057	2.28371e-055	7.89416e-057	9.68248e-057	1.54558e-060	2.69295e-062	4.21015e-066	1.8077e-066	1.92815e-066	
N9	3.55224e-029	1.68806e-029	1.12061e-024	1.02589e-019	5.14281e-015	1.25066e-010	1.21148e-006	0.0032317	0.990985	0.0057785	3.76776e-006	6.61949e-010	4.56029e-014	1.50809e-018	2.70642e-023	2.86402e-028	2.39741e-033	1.54387e-035	5.18777e-039	7.23847e-040	5.66652e-039	4.09875e-037	1.84879e-038	2.89576e-038	1.09703e-039	1.19768e-039	3.87523e-041	2.849e-041	5.96656e-043	2.97616e-043	3.27106e-046	1.63234e-047	1.3113e-050	5.84823e-052	8.38466e-054	8.70298e-054	4.29152e-055	9.94058e-054	2.76857e-052	
N10	1.9875e-031	4.7233e-031	7.09357e-026	1.28444e-020	1.22382e-015	5.33371e-011	8.44727e-007	0.00316164	0.992847	0.00398938	1.51387e-006	1.42905e-010	5.03658e-015	8.26485e-020	7.23242e-025	3.69687e-030	1.36729e-035	8.58806e-038	2.56914e-041	6.01059e-043	1.19923e-046	1.58296e-048	2.2041e-052	1.69032e-054	1.63043e-058	7.42131e-061	4.34437e-065	1.22007e-067	2.74079e-072	5.11608e-075	4.87284e-081	7.95262e-085	5.16347e-091	2.79654e-095	1.21094e-101	3.74211e-106	1.66212e-112	1.32482e-115	4.89055e-118	
