NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	4.3022e-018	2.72456e-017	6.71424e-011	1.11453e-007	6.08404e-005	0.00845548	0.216382	0.643905	0.121808	0.00910883	0.000278795	1.92758e-006	1.30566e-009	1.64402e-013	5.63094e-019	3.49675e-021	1.86794e-023	8.5426e-026	3.323e-028	1.10186e-030	3.13555e-033	7.71762e-036	1.65531e-038	3.11504e-041	5.17533e-044	7.63445e-047	1.00524e-049	1.18761e-052	1.30047e-055	4.04931e-058	1.65705e-059	6.92889e-061	2.04797e-062	4.50021e-064	9.22766e-066	1.77826e-067	2.78713e-069	3.32917e-071	3.58909e-073	
N2	7.81049e-013	8.72182e-011	4.49763e-008	1.0161e-005	0.000914058	0.0303589	0.308692	0.605943	0.0535136	0.000563107	4.7626e-006	3.12418e-008	8.6319e-011	9.78103e-014	5.04083e-017	1.41806e-020	5.53722e-024	1.78358e-025	3.81142e-028	9.22428e-030	1.20578e-032	1.52068e-034	1.242e-037	8.54553e-040	3.78952e-043	1.50898e-045	2.60355e-049	6.18241e-052	3.74362e-056	4.21589e-059	1.68348e-063	1.25463e-066	3.45838e-071	1.65015e-074	3.18618e-079	8.3984e-083	1.44123e-087	7.15477e-091	1.24586e-093	
N3	4.54336e-018	3.46627e-016	1.97012e-012	6.22414e-009	6.70563e-006	0.00194784	0.112906	0.768976	0.115816	0.000347085	2.80899e-007	1.14276e-010	2.65326e-014	4.60529e-017	3.53845e-020	4.80472e-022	1.93084e-025	1.69472e-027	3.4424e-030	2.20051e-029	1.73303e-030	1.36382e-030	3.84398e-033	3.0958e-034	1.94225e-037	5.45969e-039	1.30226e-042	1.33699e-044	1.61242e-048	5.60623e-051	5.80485e-055	4.78734e-056	9.39772e-058	5.63416e-058	2.442e-060	3.30991e-061	2.06128e-062	3.02165e-062	3.46178e-062	
N4	1.80567e-026	9.281e-027	1.02367e-021	1.00317e-016	4.46121e-012	7.14572e-008	0.000267055	0.0900633	0.908766	0.000903024	1.33464e-007	6.0311e-012	1.14616e-016	1.21789e-021	2.41889e-026	3.20535e-029	2.41934e-033	1.84453e-036	7.74981e-041	2.59997e-041	2.67682e-042	4.52826e-043	1.75744e-045	5.14245e-047	9.60219e-050	3.50434e-051	3.83932e-052	8.82689e-051	3.6023e-048	1.16422e-044	1.73665e-042	1.57776e-039	4.26399e-038	4.02499e-036	2.20235e-037	2.63636e-037	9.86279e-037	1.36236e-035	1.48058e-034	
N5	1.25685e-029	2.53059e-030	3.63969e-025	7.88536e-020	8.80564e-015	4.26902e-010	6.62673e-006	0.0165055	0.982351	0.00113693	1.59692e-007	6.3723e-012	1.03225e-016	8.25387e-022	3.68274e-027	8.44608e-032	1.93469e-035	3.10788e-037	4.84877e-041	4.03407e-043	4.0286e-047	1.76803e-049	1.12443e-053	2.59375e-056	8.61559e-061	1.23318e-063	3.87138e-067	9.10637e-068	5.49491e-071	3.93525e-068	6.11693e-068	2.92433e-066	7.31176e-067	2.35678e-066	1.84804e-070	9.55794e-073	9.24568e-076	2.58252e-076	5.48128e-077	
N6	4.21105e-035	1.41225e-036	1.19071e-030	1.37955e-024	8.38328e-019	2.35638e-013	2.46454e-008	0.000617124	0.999096	0.00028649	9.84366e-009	9.64709e-014	3.82808e-019	7.38763e-025	7.73162e-031	5.11411e-037	1.83407e-042	3.285e-045	6.58251e-050	4.87386e-051	5.12749e-050	4.1726e-048	1.88705e-050	2.96609e-051	1.05089e-053	1.07718e-054	6.03947e-056	4.91405e-053	5.50756e-050	3.85584e-045	3.13502e-043	4.70706e-040	5.22069e-039	3.84527e-037	7.72412e-039	7.60522e-039	8.92398e-040	3.43113e-038	1.1468e-036	
N7	2.98123e-034	2.45489e-034	1.24316e-028	6.15584e-023	1.63133e-017	2.02118e-012	9.3385e-008	0.00104962	0.99821	0.000740553	6.07456e-008	1.36489e-012	1.22081e-017	5.30731e-023	1.26531e-028	1.79965e-034	3.00463e-040	1.698e-042	1.36642e-046	3.89587e-046	3.41404e-046	4.74448e-045	5.87891e-047	4.39249e-047	4.51047e-049	2.30914e-049	2.03337e-051	6.8088e-052	4.10392e-054	8.8676e-055	1.52974e-058	1.11978e-060	1.19972e-064	6.83163e-067	4.87257e-071	2.45692e-073	1.44025e-076	3.67568e-077	7.30525e-078	
N8	1.38875e-031	8.71851e-033	1.4665e-027	3.81893e-022	5.52387e-017	3.95543e-012	1.16049e-007	0.000978124	0.997573	0.00144826	2.48164e-007	1.20503e-011	2.38007e-016	2.3194e-021	1.254e-026	4.10579e-032	1.41605e-037	2.68293e-040	1.98763e-044	1.70889e-044	1.04777e-043	5.16064e-042	8.00329e-044	3.19985e-044	4.19193e-046	1.15714e-046	1.31318e-048	2.37402e-049	2.09296e-051	2.26295e-052	1.2358e-055	1.04708e-057	3.39534e-061	2.34471e-063	5.03047e-067	3.09227e-069	2.95497e-072	3.562e-073	3.62758e-074	
N9	5.03465e-034	3.96885e-034	1.23336e-028	5.051e-023	1.1395e-017	1.2594e-012	5.61355e-008	0.000699448	0.998209	0.00109139	1.31666e-007	4.3591e-012	5.76001e-017	3.708e-022	1.31133e-027	2.75803e-033	4.81712e-039	5.78121e-041	1.14606e-044	2.91308e-046	3.75528e-050	5.18586e-052	4.46297e-056	3.363e-058	1.8866e-062	7.70804e-065	5.48191e-069	1.80507e-069	2.98748e-071	1.04793e-067	6.31224e-068	4.47505e-066	5.14992e-067	1.68992e-066	8.95495e-071	5.16001e-073	6.00546e-077	2.30848e-077	9.04484e-078	
N10	6.39306e-035	3.92142e-036	2.1885e-030	1.59442e-024	6.56688e-019	1.36574e-013	1.19159e-008	0.000308077	0.999261	0.00043079	2.32277e-008	3.70151e-013	2.46946e-018	8.30618e-024	1.57757e-029	1.83292e-035	2.02858e-041	2.34792e-044	9.30825e-049	1.67259e-051	4.07981e-056	3.8496e-059	5.84225e-064	2.81186e-067	2.60518e-072	5.93899e-076	3.14227e-081	2.93864e-085	6.86112e-091	2.02526e-095	9.07049e-103	5.12705e-109	2.08943e-117	6.48723e-037	1.52563e-038	1.49443e-038	1.81267e-039	5.54888e-038	1.51133e-036	
Amitermes_darwini	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Amitermes_germanus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Amitermes_parvus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drepanotermes_septentrionalis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	3.00242e-032	2.71978e-030	4.38293e-025	6.05878e-020	4.35584e-015	1.40927e-010	1.60549e-006	0.00404054	0.994335	0.0016224	3.42408e-007	2.13267e-011	5.51858e-016	7.12321e-021	5.12704e-026	2.21675e-031	8.74308e-037	3.07826e-038	1.39652e-041	8.56723e-043	2.67083e-046	9.43835e-048	2.12956e-051	4.45444e-053	7.51633e-057	9.33748e-059	1.16145e-062	8.56095e-065	1.0304e-068	2.88466e-069	1.76791e-072	1.02079e-073	9.33613e-078	6.04537e-080	3.10181e-084	1.63985e-086	5.23661e-090	2.2111e-090	7.34102e-091	
N12	4.38184e-035	6.0817e-035	1.84396e-031	2.98978e-025	3.20649e-019	1.01055e-013	1.04112e-008	0.000300573	0.99927	0.000429507	2.06207e-008	2.73826e-013	1.28043e-018	1.96192e-024	1.1671e-030	2.61927e-035	1.83888e-038	6.94449e-039	1.13091e-040	5.77524e-041	7.77762e-043	2.82272e-043	3.22253e-045	8.24351e-046	8.09686e-048	1.42181e-048	1.17725e-050	1.35595e-051	7.48372e-054	5.49434e-055	2.45715e-058	1.6438e-060	4.45871e-064	2.31328e-066	4.15504e-070	1.9062e-072	1.29091e-075	1.04356e-076	7.34745e-078	
N13	8.53549e-037	1.90701e-039	2.57954e-033	1.00974e-026	1.659e-020	1.10327e-014	2.71597e-009	0.000170318	0.999551	0.000278387	6.96762e-009	4.3494e-014	1.00143e-019	9.64777e-026	4.08623e-032	5.18353e-038	5.23493e-042	4.66567e-046	2.925e-050	2.86551e-052	2.20239e-051	2.33913e-048	2.18255e-050	7.28711e-050	4.87402e-052	1.01521e-051	3.84881e-054	5.93757e-054	7.06329e-057	8.92282e-057	2.05808e-061	7.90594e-063	1.50206e-067	1.76659e-069	2.58322e-074	1.67654e-076	1.65242e-081	2.7844e-081	3.06347e-081	
Ephelotermes_melachoma	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	8.62666e-036	2.91518e-036	1.83085e-030	1.44005e-024	6.19573e-019	1.31697e-013	1.16298e-008	0.000304503	0.999269	0.000426801	2.27607e-008	3.5871e-013	2.34577e-018	7.58003e-024	1.34106e-029	1.38551e-035	1.27372e-041	7.85874e-044	6.62079e-048	6.17779e-050	3.20206e-054	1.49929e-056	4.83492e-061	1.11806e-063	2.20118e-068	2.36059e-071	2.66203e-076	1.16044e-079	5.80475e-085	8.09858e-089	3.52926e-096	4.3959e-102	1.77786e-110	7.15193e-038	7.65136e-040	7.5792e-040	7.92836e-041	5.68155e-039	3.28615e-037	
Ephelotermes_taylori	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Macrognathotermes_sunteri	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lophotermes_septentrionalis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
