NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	0.0046067	0.00770431	0.0172546	0.0412888	0.0894842	0.158078	0.213364	0.211294	0.149547	0.0743708	0.0257175	0.00614993	0.00101533	0.000115888	9.17942e-006	5.07471e-007	1.97214e-008	5.43245e-010	1.07036e-011	1.52311e-013	1.21403e-017	1.06176e-018	8.01175e-020	5.24216e-021	2.98894e-022	1.49222e-023	6.55358e-025	2.54333e-026	8.75953e-028	2.68848e-029	7.38245e-031	1.82054e-032	4.04643e-034	8.13401e-036	1.4836e-037	2.46299e-039	3.7327e-041	5.17873e-043	6.59521e-045	7.72942e-047	8.35667e-049	8.35399e-051	7.73931e-053	6.67115e-055	6.45591e-057	
N2	0.0062859	0.0106446	0.0213585	0.0428461	0.0790537	0.127339	0.171489	0.186653	0.160257	0.107265	0.0554839	0.0222649	0.00691082	0.00172117	0.000343145	6.79008e-005	1.22069e-005	3.27629e-006	6.27812e-007	1.64792e-007	2.44644e-008	4.73672e-009	5.05129e-010	7.06359e-011	5.41034e-012	5.55255e-013	3.07873e-014	2.36688e-015	9.60403e-017	5.67045e-018	1.70186e-019	7.90604e-021	1.78939e-022	6.82212e-024	1.18806e-025	3.84399e-027	5.67234e-029	1.82666e-030	2.44484e-032	7.53761e-034	1.22716e-035	4.75798e-037	1.1547e-038	5.30819e-040	2.8617e-041	
N3	0.00339929	0.00719101	0.015319	0.0272581	0.0426354	0.0663056	0.102908	0.144237	0.169155	0.161671	0.12375	0.076303	0.0373941	0.0152211	0.00500435	0.00160297	0.000435241	0.000153793	3.96768e-005	1.36252e-005	2.80283e-006	7.45765e-007	1.1358e-007	2.25741e-008	2.54806e-009	3.8361e-010	3.24427e-011	3.7661e-012	2.41939e-013	2.21501e-014	1.09204e-015	8.02431e-017	3.10098e-018	1.9028e-019	5.84555e-021	3.04987e-022	8.00495e-024	4.00397e-025	9.18467e-027	4.22897e-028	1.05731e-029	5.88344e-031	2.13159e-032	1.53841e-033	1.4449e-034	
N4	0.0010154	0.00226825	0.00542662	0.0112063	0.0200188	0.0345175	0.0605856	0.100207	0.142298	0.168455	0.161011	0.127593	0.0794715	0.0453964	0.0193878	0.0117219	0.00412326	0.00337333	0.000959886	0.000709886	0.000149029	8.38336e-005	1.29517e-005	5.46964e-006	6.35942e-007	2.05825e-007	1.8299e-008	4.59941e-009	3.21251e-010	6.52508e-011	3.60536e-012	5.91507e-013	2.73007e-014	4.06939e-015	1.51343e-016	1.85398e-017	6.75636e-019	1.05714e-019	2.88697e-021	3.15449e-022	1.14748e-023	2.18739e-024	6.23072e-026	1.11367e-026	3.32885e-027	
N5	0.000129814	0.000283221	0.000716845	0.00173526	0.0041632	0.0102145	0.0237226	0.0484716	0.084682	0.126184	0.158256	0.166724	0.143976	0.10459	0.0616485	0.034131	0.0155413	0.0085943	0.00338325	0.00188039	0.00058564	0.000284014	6.80044e-005	2.77797e-005	5.25129e-006	1.81438e-006	2.79545e-007	8.28026e-008	1.08037e-008	2.82923e-009	3.21485e-010	7.54976e-011	7.59553e-012	1.62249e-012	1.41465e-013	2.66348e-014	2.07204e-015	3.71198e-016	2.50863e-017	3.93686e-018	2.65529e-019	4.64672e-020	3.69107e-021	8.58048e-022	2.24411e-022	
N6	2.43253e-005	5.73954e-005	0.000157402	0.000393325	0.00098247	0.00277435	0.00808236	0.0214143	0.048737	0.0929559	0.145385	0.183373	0.183645	0.145565	0.0912466	0.0462159	0.0192163	0.00688122	0.00212606	0.00059112	0.000140388	2.97594e-005	5.21537e-006	8.16421e-007	1.04303e-007	1.21445e-008	1.15034e-009	1.02154e-010	7.37094e-012	5.13565e-013	2.90116e-014	1.6205e-015	7.3196e-017	3.31498e-018	1.21159e-019	4.47965e-021	1.34665e-022	4.14379e-024	1.05606e-025	2.85512e-027	7.02168e-029	2.02462e-030	5.91744e-032	1.84553e-033	6.84684e-035	
N7	7.22349e-007	2.25178e-006	7.24291e-006	1.664e-005	3.4629e-005	0.000110658	0.000576094	0.00314765	0.0138971	0.0459382	0.110553	0.190704	0.233218	0.201596	0.123468	0.0542842	0.0173914	0.00417021	0.000760569	0.000109604	1.2466e-005	1.20367e-006	9.37278e-008	7.1104e-009	4.30052e-010	3.06136e-011	1.55138e-012	9.99823e-014	4.01515e-015	2.05804e-016	6.26876e-018	2.44952e-019	5.65925e-021	1.69782e-022	3.01803e-024	7.08252e-026	9.85765e-028	1.848e-029	2.05016e-031	3.13843e-033	2.86721e-035	3.79545e-037	3.43377e-039	5.16133e-041	9.33628e-043	
N8	4.36272e-010	6.7534e-009	8.36558e-008	3.8328e-007	5.44209e-007	5.48057e-007	2.89968e-006	4.84115e-005	0.000654873	0.00587879	0.0334489	0.116686	0.242393	0.293126	0.203846	0.0817325	0.0192041	0.00272181	0.000240162	1.38117e-005	5.34376e-007	1.56659e-008	3.55417e-010	9.40586e-012	1.99377e-013	5.62925e-015	9.25687e-017	1.85555e-018	2.05632e-020	2.7663e-022	2.09739e-024	1.95516e-026	1.04458e-028	6.98733e-031	2.70018e-033	1.33718e-035	3.82303e-038	1.44165e-040	3.11075e-043	9.17096e-046	1.53044e-048	3.69116e-051	5.50342e-054	1.45063e-056	4.33777e-059	
N9	6.31999e-011	6.22326e-010	5.74984e-009	2.57292e-008	5.98548e-008	1.43201e-007	1.02263e-006	1.80357e-005	0.000296786	0.00328629	0.0226756	0.0937129	0.224529	0.303884	0.228941	0.0961906	0.0229645	0.00321137	0.000272513	1.46068e-005	5.13245e-007	1.43282e-008	3.42513e-010	4.31223e-011	1.5389e-012	2.70523e-013	6.32099e-015	7.30671e-016	1.11157e-017	8.59891e-019	8.79802e-021	4.66377e-022	3.30826e-024	1.22442e-025	6.1938e-028	1.62736e-029	6.02312e-032	1.14308e-033	3.16505e-036	4.42402e-038	9.33667e-041	9.83526e-043	1.63483e-045	1.46988e-047	9.9333e-050	
