NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.13152	0.128451	0.122508	0.113993	0.103323	0.0910315	0.0777487	0.064166	0.0509816	0.0388352	0.0282372	0.019508	0.0127464	0.00784041	0.00451959	0.00243078	0.00121458	0.000561564	0.000239368	9.37535e-005	3.36428e-005	1.10328e-005	3.29946e-006	8.98307e-007	2.22374e-007	5.0014e-008	1.02187e-008	1.89807e-009	3.21164e-010	4.9708e-011	7.09269e-012	9.47128e-013	1.29576e-016	4.72932e-017	1.91018e-017	1.04387e-017	
N2	0.139583	0.12962	0.120906	0.111519	0.100712	0.088618	0.0758126	0.0630365	0.050095	0.0386224	0.0282462	0.0199987	0.0132786	0.00855717	0.00508962	0.00298573	0.00157587	0.000863891	0.000406373	0.000227536	9.9205e-005	6.60007e-005	2.83918e-005	2.31666e-005	9.95949e-006	8.78262e-006	3.63592e-006	3.13265e-006	1.23572e-006	1.02276e-006	3.84155e-007	3.08826e-007	1.20583e-007	1.11245e-007	7.65247e-008	1.24675e-007	
N3	0.105156	0.0992438	0.0959394	0.0935059	0.0904603	0.0859125	0.0796841	0.0721428	0.0627562	0.0534401	0.0437188	0.0349408	0.0266326	0.0196938	0.0137601	0.00927705	0.0058715	0.00358094	0.00204407	0.00112663	0.00058071	0.000290176	0.000135673	6.18143e-005	2.64171e-005	1.10631e-005	4.36156e-006	1.69329e-006	6.22014e-007	2.25704e-007	7.79388e-008	2.66702e-008	8.80509e-009	2.9485e-009	1.03364e-009	4.8738e-010	
N4	0.178926	0.16145	0.143872	0.125819	0.10693	0.0873197	0.0677588	0.0494818	0.0334516	0.0210134	0.0121149	0.00644359	0.00313126	0.00139903	0.000570051	0.000213406	7.28536e-005	2.28804e-005	6.56049e-006	1.7357e-006	4.20093e-007	9.42484e-008	1.9394e-008	3.72331e-009	6.57939e-010	1.0952e-010	1.68806e-011	2.49142e-012	3.45152e-013	4.7126e-014	6.19711e-015	8.30905e-016	1.095e-016	1.4803e-017	2.02567e-018	4.08134e-019	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.13848	0.126093	0.114468	0.103349	0.092517	0.0818685	0.071449	0.0614328	0.0509456	0.041551	0.0325163	0.0250688	0.0184497	0.0134625	0.00932567	0.0064949	0.00426664	0.00289001	0.00183126	0.00124096	0.000774941	0.000536762	0.000333328	0.00023484	0.000143984	0.000101151	6.02916e-005	4.14635e-005	2.40355e-005	1.63288e-005	9.51866e-006	6.75319e-006	4.46333e-006	3.79061e-006	3.38339e-006	3.91211e-006	
N6	0.00719727	0.00807744	0.0104253	0.0144101	0.0204273	0.0290822	0.0410452	0.0566662	0.0740335	0.0918892	0.105059	0.112019	0.108374	0.0970185	0.0781909	0.0581882	0.0388152	0.0239387	0.0132039	0.00675884	0.00309187	0.00132007	0.000503958	0.000180847	5.82008e-005	1.7749e-005	4.87791e-006	1.28041e-006	3.05165e-007	6.98575e-008	1.46271e-008	2.94488e-009	5.46227e-010	9.77699e-011	1.71359e-011	4.29096e-012	
N7	0.00189386	0.00230945	0.00343632	0.0056608	0.0096421	0.0162386	0.0262817	0.0402746	0.0576912	0.0778404	0.0977825	0.114381	0.12206	0.118631	0.102863	0.0801429	0.0550137	0.033953	0.0183792	0.00908516	0.00393757	0.00161493	0.000580763	0.000209602	6.57227e-005	2.20036e-005	6.19211e-006	1.92456e-006	4.84634e-007	1.36832e-007	3.13023e-008	8.19844e-009	1.85041e-009	4.84726e-010	1.22781e-010	4.48917e-011	
N8	0.000637963	0.000872515	0.00158634	0.0033211	0.00710094	0.014362	0.026585	0.0448672	0.0692642	0.0982657	0.126206	0.144321	0.143752	0.123319	0.0900484	0.0559007	0.0293508	0.0130999	0.00495588	0.00160587	0.000444186	0.000106795	2.21484e-005	4.0897e-006	6.59057e-007	9.80318e-008	1.28103e-008	1.62252e-009	1.79759e-010	2.06091e-011	2.07907e-012	2.38001e-013	2.5329e-014	3.14582e-015	3.78155e-016	6.10971e-017	
Blatta_orientalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N9	0.000503558	0.000718504	0.00141069	0.00323267	0.00761656	0.0170475	0.0347015	0.0628035	0.0995794	0.136825	0.160742	0.159636	0.132634	0.0916098	0.0523615	0.024737	0.00965499	0.00312006	0.000836347	0.00018682	3.4882e-005	5.48472e-006	7.28496e-007	8.27956e-008	8.0511e-009	6.88961e-010	5.1084e-011	3.55759e-012	2.15151e-013	1.44238e-014	8.01617e-016	6.56101e-017	4.42158e-018	5.40843e-019	6.05725e-020	1.04193e-020	
N10	0.000276026	0.000449182	0.00104608	0.00290084	0.00850008	0.0234376	0.0553707	0.10637	0.162019	0.194088	0.181949	0.133741	0.0771625	0.0351938	0.0127356	0.00369901	0.000865321	0.000166045	2.61415e-005	3.49923e-006	3.94855e-007	4.08308e-008	3.71822e-009	3.51544e-010	2.95889e-011	2.75154e-012	2.11623e-013	1.76098e-014	1.15657e-015	8.14967e-017	4.58482e-018	2.80662e-019	1.44664e-020	8.16372e-022	4.14617e-023	2.96382e-024	
Periplaneta_americana	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_brunnea	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000765902	0.00118421	0.00253129	0.00607138	0.0143819	0.0313086	0.0601192	0.0994351	0.13961	0.164973	0.163029	0.13423	0.091818	0.0521376	0.0245625	0.00961736	0.00313217	0.000852555	0.000194071	3.73989e-005	6.08027e-006	8.73059e-007	1.08267e-007	1.42627e-008	1.70504e-009	3.09034e-010	4.16639e-011	8.71306e-012	1.07847e-012	1.98771e-013	2.11082e-014	3.36342e-015	3.40628e-016	5.3756e-017	7.03849e-018	1.71625e-018	
Periplaneta_australasiae	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_fuliginosa	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Deropeltis_erythrocephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	0.00670554	0.00731907	0.00927847	0.0130097	0.01923	0.0288282	0.0425545	0.0604514	0.0808036	0.10066	0.115047	0.120067	0.113206	0.0964031	0.0735692	0.050494	0.0309417	0.0170611	0.0083858	0.00372827	0.00147627	0.000535619	0.000172836	5.26032e-005	1.41856e-005	3.83129e-006	9.04628e-007	2.35308e-007	5.14845e-008	1.36337e-008	2.91368e-009	8.08337e-010	1.91533e-010	5.91086e-011	1.76533e-011	8.1253e-012	
N13	0.00726027	0.00796579	0.0101976	0.0144457	0.0214988	0.0322628	0.0473454	0.066384	0.0871802	0.106056	0.11805	0.119531	0.109293	0.0900736	0.0666014	0.0442341	0.0262872	0.0140413	0.00670599	0.00289482	0.00111708	0.000396155	0.000125345	3.82846e-005	1.0313e-005	3.06807e-006	7.60713e-007	2.63306e-007	6.39351e-008	2.5871e-008	5.99615e-009	2.50862e-009	6.07856e-010	2.96358e-010	1.29629e-010	1.15009e-010	
Eurycotis_floridana	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Periplaneta_japonica	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pelmatosilpha_sp	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lamproblatta_albipalpus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	0.13836	0.127092	0.117096	0.10743	0.0973779	0.086642	0.0753552	0.0639491	0.0518716	0.0409503	0.0306766	0.0223599	0.0153153	0.0102513	0.00636773	0.00392693	0.0022119	0.00128564	0.000667851	0.00038441	0.000190658	0.000114139	5.52547e-005	3.41002e-005	1.59339e-005	9.66046e-006	4.22814e-006	2.41048e-006	9.76704e-007	5.19454e-007	1.96517e-007	1.00495e-007	4.00403e-008	2.36091e-008	1.40718e-008	1.39997e-008	
N15	0.0438308	0.04422	0.0476387	0.0524282	0.0571976	0.0611672	0.064258	0.0668454	0.0679137	0.0688108	0.0676956	0.0657582	0.0609314	0.0550723	0.0467526	0.0385061	0.0294881	0.0219353	0.0150722	0.0101146	0.00623636	0.00378265	0.00209635	0.00115146	0.000575745	0.000287523	0.000130557	5.97255e-005	2.50099e-005	1.06567e-005	4.21639e-006	1.71414e-006	6.64774e-007	2.71198e-007	1.15973e-007	6.7502e-008	
N16	0.0164001	0.0197571	0.0270085	0.0366873	0.0465096	0.0541159	0.0584858	0.0606684	0.0616648	0.064546	0.0680835	0.0726934	0.0743793	0.0737504	0.0674166	0.0587799	0.046384	0.0349877	0.0236075	0.0154147	0.0088957	0.00506823	0.00251057	0.00126044	0.00053942	0.000241367	8.97056e-005	3.60172e-005	1.17564e-005	4.2999e-006	1.2765e-006	4.47255e-007	1.36838e-007	5.19082e-008	2.00255e-008	1.20263e-008	
