NODE	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
N1	0.150338	0.145251	0.135623	0.12236	0.1066	0.0895683	0.0724541	0.0562953	0.0418953	0.0297691	0.0201278	0.0129042	0.00781703	0.00445899	0.0023872	0.00119579	0.000558828	0.000243002	9.80871e-005	3.66737e-005	1.26772e-005	4.04492e-006	1.18968e-006	3.2219e-007	8.02825e-008	1.83983e-008	3.87801e-009	7.52377e-010	1.34603e-010	2.22895e-011	3.44211e-012	5.03326e-013	9.53475e-017	3.70056e-017	1.60621e-017	9.37147e-018	
N2	0.149916	0.139988	0.128173	0.114854	0.100515	0.0857568	0.0712492	0.0576429	0.0448075	0.0338988	0.0245321	0.0173135	0.0116271	0.00766771	0.00478135	0.00297866	0.00174104	0.00105402	0.000592079	0.000365506	0.000204539	0.000133917	7.58882e-005	5.20822e-005	2.94155e-005	2.03218e-005	1.11425e-005	7.50588e-006	3.96388e-006	2.60271e-006	1.34965e-006	9.01446e-007	5.15951e-007	4.1324e-007	3.41981e-007	4.09142e-007	
N3	0.0703036	0.0698204	0.071492	0.0741543	0.0766818	0.0781959	0.0781727	0.0764219	0.0722751	0.0666607	0.0592302	0.0511082	0.0422241	0.0337181	0.0256383	0.0187924	0.0130701	0.00876168	0.00556495	0.00341374	0.00198388	0.00111759	0.000597022	0.00031072	0.000153731	7.45617e-005	3.45116e-005	1.57639e-005	6.90882e-006	3.00618e-006	1.26373e-006	5.31329e-007	2.19608e-007	9.40303e-008	4.38495e-008	2.74498e-008	
N4	0.0859081	0.158907	0.267897	0.272034	0.152858	0.0502898	0.010472	0.00147599	0.00014764	1.09925e-005	6.26147e-007	2.81768e-008	1.01828e-009	3.02564e-011	7.46544e-013	1.5584e-014	2.76806e-016	4.25075e-018	5.65856e-020	6.62658e-022	6.82794e-024	6.28235e-026	5.15127e-028	3.82546e-030	2.56303e-032	1.57905e-034	8.89731e-037	4.69299e-039	2.30093e-041	1.07702e-043	4.76195e-046	2.03994e-048	8.32534e-051	3.29864e-053	1.24279e-055	4.99644e-058	
Cryptocercus_primarius	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_relictus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cryptocercus_punctulatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N5	0.115762	0.109786	0.103645	0.0971518	0.0901564	0.0826043	0.0745603	0.0661982	0.0570734	0.0482514	0.0394304	0.0315541	0.0243155	0.0183633	0.0133156	0.00949427	0.00648517	0.00438267	0.00283185	0.00182659	0.00112374	0.000697668	0.0004115	0.000247715	0.000140999	8.28127e-005	4.58012e-005	2.64398e-005	1.44182e-005	8.33231e-006	4.6273e-006	2.7867e-006	1.68409e-006	1.15386e-006	8.70488e-007	8.22724e-007	
N6	0.0256845	0.0271488	0.0309925	0.0369243	0.0447041	0.054033	0.0643933	0.0749154	0.083433	0.0892038	0.0898906	0.0860452	0.0768403	0.0648505	0.0507348	0.0374718	0.0255492	0.0164797	0.00978548	0.00552267	0.00286316	0.00142059	0.000646217	0.000283794	0.000114157	4.4801e-005	1.61205e-005	5.72981e-006	1.87932e-006	6.17542e-007	1.89889e-007	5.944e-008	1.7946e-008	5.743e-009	1.99556e-009	1.00584e-009	
