NODE	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
N1	0.0330234	0.0696794	0.281942	0.34446	0.209932	0.054864	0.00581957	0.000273282	6.7132e-006	1.06064e-007	1.24666e-009	1.1257e-011	8.14125e-014	6.0933e-018	
N2	0.0247011	0.112304	0.469179	0.264076	0.101892	0.0228826	0.00481693	0.000130154	1.7714e-005	2.64754e-007	1.85225e-008	1.87486e-010	1.1872e-011	6.2439e-013	
N3	0.217767	0.263749	0.199298	0.14764	0.0943825	0.0319485	0.022599	0.00685386	0.0121771	0.00198429	0.0015033	5.80838e-005	3.11066e-005	7.62022e-006	
N4	1.12151e-013	2.85621e-018	4.11673e-012	3.50441e-006	0.999821	0.000175602	7.79453e-009	5.69879e-014	1.17666e-031	1.37407e-031	2.8833e-031	6.21026e-031	1.53463e-030	3.68818e-030	
Acanthops_falcata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
Pseudacanthops_sp	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
N5	0.0111109	0.00330487	0.0344733	0.377809	0.267376	0.185385	0.104192	0.0124337	0.00332734	0.000371551	0.000128777	6.63686e-005	1.75104e-005	3.03212e-006	
Liturgusa_cursor	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Liturgusa_maya	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
N6	0.0128824	0.0912422	0.54327	0.268006	0.0698468	0.0118759	0.00283518	3.53369e-005	6.1344e-006	4.42842e-008	1.40574e-008	1.75295e-010	1.50663e-010	5.53613e-011	
N7	0.0032948	0.0576795	0.687274	0.230573	0.0202358	0.000902477	3.9981e-005	3.01673e-007	6.14777e-008	1.11243e-008	5.51985e-009	8.01248e-011	7.4171e-012	3.05919e-013	
N8	0.000844458	0.0555509	0.785062	0.153199	0.00520432	0.000100274	9.70676e-006	2.35859e-007	3.4854e-006	4.97579e-006	1.92677e-005	3.59815e-007	1.48702e-007	1.23114e-008	
N9	0.000285768	0.0646823	0.891874	0.0425961	0.000248105	2.45123e-006	3.34748e-007	8.73715e-007	8.80534e-005	0.00015581	6.5666e-005	3.03728e-007	9.81063e-009	1.62573e-010	
N10	0.000162116	0.0684386	0.897124	0.0318822	0.000123886	8.87857e-007	1.3466e-007	5.5569e-007	0.000200515	0.000260054	0.00180131	2.75171e-006	2.72062e-006	4.58055e-008	
