NODE	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
N1	3.87422e-011	3.63648e-012	1.21338e-010	9.16164e-008	3.72182e-005	0.00422953	0.106955	0.470592	0.331874	0.0735585	0.0118673	0.000871654	1.49627e-005	6.24866e-008	8.1168e-011	4.20118e-017	6.43289e-019	7.18077e-021	6.15424e-023	4.20968e-025	2.3639e-027	1.11176e-029	4.44236e-032	1.52435e-034	4.53036e-037	1.1747e-039	2.67482e-042	5.38031e-045	9.61217e-048	1.53282e-050	2.19169e-053	2.82139e-056	3.28217e-059	3.46228e-062	3.32295e-065	2.9131e-068	2.34701e-071	1.75812e-074	1.30806e-077	
N2	9.46153e-011	2.25969e-010	5.10684e-008	7.95479e-006	0.000564171	0.0166893	0.176096	0.497604	0.265517	0.0369224	0.00617814	0.000412493	7.42314e-006	4.30592e-008	9.6746e-011	9.97989e-014	5.54605e-017	3.32333e-019	2.37014e-021	2.15816e-022	9.77034e-025	4.67189e-026	1.30143e-028	3.47807e-030	5.27229e-033	8.50614e-035	5.52234e-038	5.74723e-040	1.49893e-043	9.77031e-046	1.48267e-049	6.44419e-052	7.15245e-056	2.33395e-058	1.66867e-062	3.36506e-065	1.53559e-069	1.55996e-072	8.12249e-076	
N3	4.21065e-017	2.43757e-016	4.25221e-013	1.0782e-009	1.13033e-006	0.000392317	0.0325629	0.43756	0.511987	0.0172409	0.00025375	1.42582e-006	2.48552e-009	1.66511e-012	5.59573e-016	1.13826e-018	1.36592e-021	1.16182e-023	7.68305e-027	3.68872e-029	1.25622e-032	3.66088e-035	6.35757e-039	1.16961e-041	1.0316e-045	1.18756e-048	5.46351e-053	3.67317e-056	1.0065e-060	3.91845e-064	8.87086e-069	3.37016e-072	9.48764e-077	4.88228e-080	1.33154e-084	6.39902e-088	1.5884e-092	8.40881e-096	6.44339e-099	
N4	2.44769e-021	6.44076e-022	1.57183e-018	4.06585e-014	4.70183e-010	1.89502e-006	0.00177241	0.174872	0.807037	0.0162759	4.09679e-005	2.74838e-008	6.82602e-012	7.6112e-016	4.60983e-020	4.7378e-023	2.78925e-026	1.81876e-028	6.20026e-032	1.9959e-034	4.08337e-038	6.86846e-041	8.03583e-045	7.4251e-048	4.02521e-052	1.38551e-052	6.77605e-055	8.80967e-055	2.93526e-055	1.3333e-054	1.07341e-055	6.12885e-056	4.25986e-058	1.68079e-059	9.32718e-063	7.90767e-065	1.78863e-067	1.40368e-068	9.60299e-070	
N5	2.78431e-022	8.19393e-021	2.92752e-017	3.346e-013	1.87246e-009	4.14511e-006	0.00249093	0.175496	0.808754	0.0132223	3.18195e-005	2.32269e-008	7.10835e-012	1.09735e-015	9.63305e-020	5.92202e-024	2.78793e-027	5.49751e-028	1.45878e-030	1.7714e-031	3.28438e-034	2.35487e-035	3.03523e-038	1.31983e-039	1.02055e-042	2.83835e-044	8.49293e-048	1.65471e-049	9.47352e-054	1.17721e-055	1.73057e-060	4.57593e-063	4.69567e-068	4.33146e-071	3.25021e-076	1.63996e-079	1.40874e-084	9.32222e-087	1.11898e-088	
N6	5.48439e-023	2.18982e-024	3.71554e-021	1.12069e-016	1.82851e-012	1.37683e-008	3.72582e-005	0.0224794	0.965618	0.0118467	1.8811e-005	8.59462e-009	1.60175e-012	1.48215e-016	7.76754e-021	1.74709e-024	1.43112e-027	2.13931e-029	1.26609e-032	1.03876e-034	4.13879e-038	1.92233e-040	5.32236e-044	1.40858e-046	2.51545e-050	3.8028e-053	2.92158e-057	2.71973e-060	8.07194e-065	1.57729e-066	1.58482e-069	3.75203e-071	1.83572e-073	1.78554e-074	1.00752e-077	8.93335e-080	2.23661e-082	2.46337e-083	2.24575e-084	
N7	2.99729e-030	2.43875e-032	3.78418e-028	1.42689e-022	2.93495e-017	2.8803e-012	1.08709e-007	0.00105756	0.99697	0.00197193	4.13113e-007	2.26997e-011	4.80349e-016	4.83792e-021	2.64833e-026	9.80495e-032	1.68866e-036	4.83472e-039	3.61313e-043	6.02932e-046	2.82835e-050	2.52112e-053	7.65156e-058	3.60964e-061	6.94332e-066	3.47775e-069	1.97357e-070	4.08652e-069	1.16785e-063	9.22745e-056	1.78454e-050	3.26515e-044	2.62738e-040	2.90553e-036	1.12921e-037	1.1245e-037	1.12649e-038	1.84409e-037	3.12574e-036	
N8	2.21826e-031	2.81056e-032	1.11686e-027	3.20657e-022	5.11092e-017	3.97571e-012	1.23124e-007	0.00104586	0.99699	0.00196319	4.41556e-007	2.74084e-011	6.7861e-016	8.20232e-021	5.4914e-026	2.24702e-031	1.85713e-036	4.3054e-038	1.14519e-041	2.0851e-043	3.61708e-047	3.70466e-049	4.37376e-053	2.5338e-055	2.07617e-059	6.69545e-062	7.7166e-066	2.76224e-065	3.5635e-064	1.28725e-061	1.95206e-062	1.20421e-061	2.25304e-063	5.23945e-064	4.92648e-068	3.24681e-070	1.66214e-073	4.90319e-074	1.17494e-074	
N9	1.18583e-029	2.1606e-029	8.99416e-025	1.00995e-019	6.10684e-015	1.71379e-010	1.75401e-006	0.00421216	0.992934	0.00285125	1.03471e-006	1.10141e-010	4.88111e-015	1.09121e-019	1.38808e-024	1.11184e-029	1.8908e-034	4.58568e-036	1.79742e-039	3.50905e-041	9.35301e-045	1.07997e-046	2.05893e-050	1.42917e-052	2.01644e-056	8.34186e-059	8.78392e-063	2.09015e-065	1.40869e-069	1.84953e-072	3.73403e-078	2.92251e-082	3.46856e-088	1.57047e-092	1.52513e-098	2.71131e-101	2.22762e-104	4.28443e-105	6.51747e-106	
N10	1.54029e-029	4.36163e-031	7.93423e-027	1.48938e-021	1.58956e-016	8.53991e-012	1.9047e-007	0.0012387	0.996545	0.00221507	6.14615e-007	5.00159e-011	1.69652e-015	2.90558e-020	2.83306e-025	1.84415e-030	4.79079e-035	3.81637e-037	6.96747e-041	3.5518e-043	4.23975e-047	1.22307e-049	9.90791e-054	1.61422e-056	8.99603e-061	8.03679e-064	3.54203e-068	8.66908e-070	1.30478e-068	7.57547e-064	1.38517e-061	4.74939e-058	1.29318e-055	3.30218e-052	1.06922e-053	1.04754e-053	1.94786e-054	4.1194e-053	7.49176e-052	
N11	1.46731e-032	2.56012e-034	1.79428e-029	9.16084e-024	2.65681e-018	3.89829e-013	2.39916e-008	0.000436965	0.998731	0.000832419	8.64433e-008	2.64145e-012	3.37004e-017	2.16719e-022	7.8894e-028	1.81488e-033	9.97533e-039	3.66842e-041	2.76297e-045	7.15334e-048	3.3152e-052	4.54195e-055	1.30999e-059	9.20247e-063	1.61931e-067	5.40586e-071	5.38408e-076	7.40618e-080	3.10392e-085	1.37286e-089	1.15301e-096	1.35012e-102	1.06185e-110	7.08875e-037	1.69174e-038	1.65118e-038	2.7308e-039	6.88975e-038	1.48367e-036	
Amitermes_darwini	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Amitermes_germanus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N12	7.43439e-032	2.6984e-033	1.36251e-028	5.01565e-023	1.0428e-017	1.09212e-012	4.78206e-008	0.00061784	0.99818	0.00120214	1.7883e-007	7.77867e-012	1.40531e-016	1.27278e-021	6.48394e-027	2.05361e-032	1.44978e-037	1.07634e-039	1.35952e-043	7.23143e-046	5.62303e-050	1.57067e-052	7.60349e-057	1.0829e-059	3.19585e-064	2.15567e-067	3.56607e-072	9.94135e-076	6.54837e-081	6.0585e-085	6.93586e-092	1.53157e-097	1.70294e-105	4.80556e-037	9.62443e-039	9.45866e-039	1.26038e-039	3.89185e-038	1.02752e-036	
Amitermes_parvus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drepanotermes_septentrionalis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N13	1.08115e-029	1.0761e-028	8.03035e-024	2.67119e-018	3.99472e-013	2.29511e-008	0.000351918	0.0524343	0.946746	0.000467812	3.9402e-008	1.10803e-012	1.36926e-017	8.41907e-023	2.76226e-028	5.23638e-034	4.56771e-039	1.30253e-039	2.17665e-041	1.042e-041	1.47702e-043	5.1541e-044	6.29571e-046	1.58005e-046	1.68281e-048	2.94823e-049	2.72883e-051	3.16003e-052	2.24518e-054	1.5632e-055	7.08703e-059	5.53318e-061	1.55742e-064	8.936e-067	1.66326e-070	8.38352e-073	8.49885e-076	6.81139e-077	4.44456e-078	
N14	3.11573e-030	6.64363e-031	5.05194e-026	2.48937e-020	6.02815e-015	6.21907e-010	1.82943e-005	0.0163646	0.982984	0.000632803	5.09629e-008	1.19976e-012	1.14061e-017	5.13415e-023	1.20555e-028	3.65259e-032	1.41773e-035	8.93176e-037	2.19373e-040	6.61042e-042	1.09098e-045	1.67335e-047	1.84254e-051	1.51657e-053	8.8858e-058	4.288e-060	1.66497e-065	2.43253e-066	3.00186e-070	6.21796e-071	3.83052e-075	4.68976e-077	2.10486e-081	1.42966e-083	4.43421e-088	2.31358e-090	2.47321e-093	1.53411e-093	6.0246e-094	
Odontotermes_sp	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	1.67459e-039	3.31259e-040	1.504e-036	3.65635e-029	2.47535e-022	5.43156e-016	3.55847e-010	6.10205e-005	0.999891	4.83241e-005	2.94474e-010	5.37615e-016	3.17827e-022	6.42977e-029	3.76651e-036	6.96044e-043	3.29785e-043	1.42304e-041	1.44077e-041	5.36632e-040	5.4442e-040	1.68383e-038	1.71156e-038	4.23603e-037	4.24002e-037	7.96263e-036	6.19565e-036	8.98607e-035	2.70118e-035	3.24181e-034	1.4047e-035	1.50646e-035	4.46376e-037	4.33308e-037	9.60571e-039	9.3944e-039	2.56646e-039	6.73287e-038	1.43356e-036	
